Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],0.0752964,1.58922,0.0772857,3.07103,-0.0683174,-1.31186,0.79079,-0.610118,0.0055472,0.0487537
candidate_1,6dmimic_base,3,5,[],[],0.0648855,1.58634,0.0774971,3.03463,-0.0837758,-1.34802,0.778127,-0.624433,-0.000662492,0.0678286
candidate_2,6dmimic_base,3,5,[],[],0.0526797,1.58406,0.0777725,3.06579,-0.0777911,-1.34714,0.779527,-0.624014,0.00675404,0.0538311
candidate_3,6dmimic_base,3,5,[],[],0.0455273,1.58529,0.0779424,3.06879,-0.077168,-1.31274,0.790243,-0.610498,0.00834606,0.0523348
candidate_4,6dmimic_base,3,5,[],[],0.0377158,1.58193,0.0783922,3.07814,-0.0603378,-1.31423,0.790414,-0.611009,0.00450256,0.043521
candidate_5,6dmimic_base,3,5,[],[],0.0270443,1.58072,0.0788255,3.09222,-0.0578454,-1.32919,0.786157,-0.616857,0.00754103,0.0372504
candidate_6,6dmimic_base,3,5,[],[],0.0166604,1.57832,0.0785293,3.07265,-0.0852716,-1.32209,0.787264,-0.614178,0.0124852,0.0533314
candidate_7,6dmimic_base,3,5,[],[],0.0055189,1.57492,0.0786717,3.06555,-0.066696,-1.32072,0.787986,-0.613616,0.00300882,0.0504426
candidate_8,6dmimic_base,3,5,[],[],-0.0016848,1.57536,0.0792407,3.08437,-0.0593412,-1.31785,0.789461,-0.612417,0.0059385,0.0407646
candidate_9,6dmimic_base,3,5,[],[],-0.0114275,1.57357,0.079285,3.08923,-0.0593412,-1.30663,0.79298,-0.607962,0.0076452,0.0388029
candidate_10,6dmimic_base,3,5,[],[],-0.0269417,1.57124,0.0796831,3.03276,-0.0231884,-1.31224,0.790755,-0.609602,-0.0240051,0.0501562
