Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,angular_groundtruth_frame_id,3,5,[],[],-0.00210324,-0.00127974,0.0943599,3.02428,-0.100759,1.60002,0.696736,0.713165,0.0770236,0.0047269
candidate_1,angular_groundtruth_frame_id,3,5,[],[],-0.00469476,-0.000653942,0.094093,3.02465,-0.115297,1.66664,0.67265,0.735412,0.081857,-0.00334475
candidate_2,angular_groundtruth_frame_id,3,5,[],[],-0.00742948,0.00199534,0.0938969,3.03413,-0.132255,1.64847,0.679262,0.728956,0.0841467,-0.012041
candidate_3,angular_groundtruth_frame_id,3,5,[],[],0.00448342,-0.00554377,0.0953938,3.0317,-0.0745005,2.19198,0.457977,0.886489,0.065809,-0.00798297
candidate_4,angular_groundtruth_frame_id,3,5,[],[],0.00757185,-0.00538905,0.0952658,3.02678,-0.0738905,2.20769,0.451009,0.889912,0.0677957,-0.00711886
candidate_5,angular_groundtruth_frame_id,3,5,[],[],0.0057756,-0.00552171,0.0953895,3.04298,-0.0751341,2.19965,0.454531,0.888577,0.0609108,-0.0110805
candidate_6,angular_groundtruth_frame_id,3,5,[],[],0.0121028,-0.00452175,0.0948678,3.02153,-0.065917,2.64625,0.246491,0.966729,0.0661967,-0.0171896
candidate_7,angular_groundtruth_frame_id,3,5,[],[],0.0107786,-0.00390507,0.0949536,3.03018,-0.0743409,2.65838,0.240735,0.968284,0.062901,-0.0227141
candidate_8,angular_groundtruth_frame_id,3,5,[],[],0.0127245,-0.00425653,0.0948517,3.01816,-0.0649511,2.64546,0.246876,0.966541,0.0677144,-0.0162804
candidate_9,angular_groundtruth_frame_id,3,5,[],[],0.00886867,0.00227736,0.0957007,3.04116,-0.064313,-3.10672,0.0157929,-0.998099,-0.0496017,0.0329804
candidate_10,angular_groundtruth_frame_id,3,5,[],[],0.00932348,0.002587,0.0953833,3.02997,-0.0616486,-3.07282,0.0325934,-0.997438,-0.0546645,0.0326702
candidate_11,angular_groundtruth_frame_id,3,5,[],[],0.00878432,0.00229953,0.0956413,3.05815,-0.0714762,-3.07335,0.0325756,-0.997961,-0.0404392,0.0371006
candidate_12,angular_groundtruth_frame_id,3,5,[],[],0.0113354,0.00150328,0.095442,3.03049,-0.0713863,-3.04034,0.048515,-0.996643,-0.0536139,0.0383928
candidate_13,angular_groundtruth_frame_id,3,5,[],[],-0.0311435,-0.226679,0.179057,-1.72902,-0.353694,-2.90183,-0.202924,0.729881,-0.650313,-0.0564729
candidate_14,angular_groundtruth_frame_id,3,5,[],[],0.00170235,-0.06949,0.125287,1.4724,-0.123319,-2.66673,0.113255,-0.66214,-0.709135,0.214179
candidate_15,angular_groundtruth_frame_id,3,5,[],[],-0.00714054,-0.106173,0.143524,0.698318,-0.190094,-2.71183,-0.0145072,-0.351746,-0.906983,0.231183
candidate_16,angular_groundtruth_frame_id,3,5,[],[],-0.0028312,-0.000732618,0.0942836,3.04431,-0.102564,1.61127,0.692723,0.717743,0.0704849,-0.00329569
candidate_17,angular_groundtruth_frame_id,3,5,[],[],-0.00637,0.00256084,0.0944617,3.06369,-0.109931,1.6012,0.696232,0.714658,0.0661319,-0.0123299
candidate_18,angular_groundtruth_frame_id,3,5,[],[],-0.00012511,-0.00170336,0.0944416,3.0382,-0.0938278,1.60632,0.694491,0.716118,0.069663,0.00214382
candidate_19,angular_groundtruth_frame_id,3,5,[],[],0.00613117,-0.0049863,0.0953997,3.03064,-0.0615291,2.19318,0.457233,0.887087,0.0633324,-0.00201501
candidate_20,angular_groundtruth_frame_id,3,5,[],[],0.00539258,-0.00472998,0.0954609,3.02878,-0.0674536,2.18709,0.460037,0.885471,0.0655119,-0.00402427
candidate_21,angular_groundtruth_frame_id,3,5,[],[],0.00558037,-0.00540322,0.0954809,3.04333,-0.0781729,2.20986,0.450028,0.89081,0.0613759,-0.0128262
candidate_22,angular_groundtruth_frame_id,3,5,[],[],0.0129696,-0.00440558,0.0948304,3.02803,-0.0407387,2.68637,0.226366,0.972176,0.0598625,-0.00700783
candidate_23,angular_groundtruth_frame_id,3,5,[],[],0.0121958,-0.00321562,0.0949575,3.03265,-0.0406394,2.692,0.223607,0.972947,0.0575854,-0.00764437
candidate_24,angular_groundtruth_frame_id,3,5,[],[],0.0119771,-0.00448825,0.0948602,3.02469,-0.0536425,2.69763,0.221235,0.973102,0.0628582,-0.0132586
candidate_25,angular_groundtruth_frame_id,3,5,[],[],0.0179598,0.00194308,0.095441,3.03089,-0.0188083,-3.0404,0.0499731,-0.997173,-0.0547726,0.0121752
candidate_26,angular_groundtruth_frame_id,3,5,[],[],0.0150339,0.003583,0.0953899,3.02544,-0.0319905,-3.03597,0.0517623,-0.996844,-0.0571138,0.0190089
candidate_27,angular_groundtruth_frame_id,3,5,[],[],0.0128745,0.00918167,0.0954378,3.019,-0.0175367,-2.55613,0.287502,-0.955779,-0.0561238,0.0260558
candidate_28,angular_groundtruth_frame_id,3,5,[],[],0.0112567,0.0102014,0.0956632,3.02768,-0.0269018,-2.55725,0.286806,-0.956202,-0.0506417,0.0292549
candidate_29,angular_groundtruth_frame_id,3,5,[],[],0.0137139,0.00976976,0.0955162,3.05131,-0.0345635,-2.55192,0.289495,-0.95596,-0.0381546,0.0296288
