Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],-0.123456,1.54087,0.194118,3.05002,-0.0694641,-1.15797,0.834768,-0.547601,0.00400598,0.0572681
candidate_1,6dmimic_base,3,5,[],[],-0.120809,1.54128,0.193894,3.05246,-0.0857707,-1.09195,0.851995,-0.519893,0.01349,0.0602804
candidate_2,6dmimic_base,3,5,[],[],-0.117264,1.53985,0.193681,3.06143,-0.102226,-1.11053,0.846891,-0.527796,0.022284,0.060917
candidate_3,6dmimic_base,3,5,[],[],-0.1312,1.54232,0.195129,3.07053,-0.0628319,-0.566483,0.958763,-0.280227,0.0202177,0.0428628
candidate_4,6dmimic_base,3,5,[],[],-0.134009,1.54101,0.194919,3.06579,-0.0628319,-0.550775,0.960831,-0.272736,0.0199076,0.0449793
candidate_5,6dmimic_base,3,5,[],[],-0.132392,1.54181,0.195092,3.0819,-0.0637621,-0.558854,0.960035,-0.276457,0.0223996,0.0374563
candidate_6,6dmimic_base,3,5,[],[],-0.137887,1.53851,0.194379,3.06156,-0.0724312,-0.112324,0.996889,-0.0574971,0.0338774,0.0419486
candidate_7,6dmimic_base,3,5,[],[],-0.136424,1.53844,0.194478,3.07015,-0.0813323,-0.100531,0.997202,-0.0516208,0.0387848,0.03768
candidate_8,6dmimic_base,3,5,[],[],-0.138364,1.53803,0.194339,3.05819,-0.0714346,-0.113073,0.996814,-0.0579075,0.0332675,0.043612
candidate_9,6dmimic_base,3,5,[],[],-0.13232,1.53338,0.195076,3.0724,-0.090134,0.418256,0.976958,0.205748,0.0512173,0.0244527
candidate_10,6dmimic_base,3,5,[],[],-0.132622,1.53293,0.194737,3.06031,-0.0885126,0.45229,0.973183,0.222066,0.0521809,0.0296446
candidate_11,6dmimic_base,3,5,[],[],-0.132232,1.53339,0.195018,3.08853,-0.0983196,0.451459,0.973403,0.222198,0.0538063,0.0148272
candidate_12,6dmimic_base,3,5,[],[],-0.134902,1.53318,0.19478,3.05997,-0.099215,0.48453,0.969281,0.237443,0.0578755,0.0276759
candidate_13,6dmimic_base,3,5,[],[],-0.182641,1.75815,0.287047,-1.70182,-0.385219,0.615728,-0.665037,-0.343894,0.0589304,0.660295
candidate_14,6dmimic_base,3,5,[],[],-0.153125,1.60167,0.227241,1.48976,-0.159947,0.858203,0.638893,0.227728,0.354137,0.64385
candidate_15,6dmimic_base,3,5,[],[],-0.158981,1.63841,0.246933,0.71758,-0.225896,0.811578,0.362228,0.0407667,0.403615,0.839181
candidate_16,6dmimic_base,3,5,[],[],-0.122572,1.54064,0.194042,3.07041,-0.0715585,-1.14681,0.8383,-0.542872,0.010739,0.049268
candidate_17,6dmimic_base,3,5,[],[],-0.118041,1.53891,0.194203,3.08948,-0.0786637,-1.15703,0.835784,-0.54703,0.0186781,0.0432891
candidate_18,6dmimic_base,3,5,[],[],-0.125455,1.54052,0.194164,3.06413,-0.0626975,-1.15151,0.837079,-0.544812,0.00519723,0.0495174
candidate_19,6dmimic_base,3,5,[],[],-0.13252,1.54118,0.195076,3.06945,-0.0499164,-0.564789,0.959217,-0.279252,0.0139058,0.0415724
candidate_20,6dmimic_base,3,5,[],[],-0.131737,1.54121,0.195147,3.06754,-0.055601,-0.571096,0.958189,-0.282369,0.0162298,0.0433297
candidate_21,6dmimic_base,3,5,[],[],-0.132167,1.54177,0.195184,3.08238,-0.0671952,-0.548782,0.961356,-0.271646,0.0243034,0.0375787
candidate_22,6dmimic_base,3,5,[],[],-0.138648,1.53808,0.194316,3.06771,-0.0488692,-0.0712094,0.998354,-0.0364641,0.0230857,0.0377688
candidate_23,6dmimic_base,3,5,[],[],-0.13748,1.53726,0.194425,3.07228,-0.0489931,-0.0655738,0.998535,-0.0335998,0.0233307,0.0354235
candidate_24,6dmimic_base,3,5,[],[],-0.137757,1.53853,0.194374,3.0643,-0.0622088,-0.0604634,0.998277,-0.031391,0.0298946,0.0395402
candidate_25,6dmimic_base,3,5,[],[],-0.14089,1.53027,0.194601,3.06026,-0.0466579,0.486017,0.96978,0.239439,0.0324026,0.0338414
candidate_26,6dmimic_base,3,5,[],[],-0.137551,1.52985,0.19457,3.0547,-0.0599643,0.490064,0.969094,0.240986,0.0395863,0.0348512
candidate_27,6dmimic_base,3,5,[],[],-0.133428,1.52546,0.194491,3.03201,-0.0558505,0.970777,0.883536,0.464318,0.0501996,0.0354119
candidate_28,6dmimic_base,3,5,[],[],-0.131541,1.52511,0.194725,3.04074,-0.0652003,0.96953,0.883956,0.463707,0.0522793,0.0294054
candidate_29,6dmimic_base,3,5,[],[],-0.133986,1.52459,0.19453,3.06418,-0.0729303,0.974766,0.882973,0.466407,0.0502993,0.0171097
