Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],0.0158974,1.56924,0.0786766,3.0314,-0.0767945,-1.21626,0.81766,-0.571782,1.97657e-05,0.0670594
candidate_1,6dmimic_base,3,5,[],[],0.0245563,1.5719,0.0783355,3.05677,-0.0553845,-1.19881,0.823951,-0.564397,-0.0010689,0.0506006
candidate_2,6dmimic_base,3,5,[],[],0.0346839,1.57621,0.0780881,3.04747,-0.0301698,-1.19006,0.826721,-0.560439,-0.0138892,0.0474005
candidate_3,6dmimic_base,3,5,[],[],0.0426397,1.5795,0.0781418,3.05107,-0.0272271,-1.20102,0.823779,-0.56494,-0.0143451,0.0450119
candidate_4,6dmimic_base,3,5,[],[],0.0489484,1.58168,0.0779669,3.02254,-0.023438,-1.23021,0.814809,-0.576551,-0.0247737,0.0553355
candidate_5,6dmimic_base,3,5,[],[],0.0639423,1.58564,0.0776917,3.04622,-0.0456281,-1.19655,0.824543,-0.563329,-0.00801142,0.0522109
candidate_6,6dmimic_base,3,5,[],[],0.0718426,1.58685,0.0776113,3.03139,-0.039146,-1.21724,0.818418,-0.571644,-0.0154493,0.0563496
candidate_7,6dmimic_base,3,5,[],[],0.0821972,1.59088,0.077589,3.05283,-0.0476231,-1.20129,0.823329,-0.565328,-0.005445,0.0500339
candidate_8,6dmimic_base,3,5,[],[],0.0908387,1.59308,0.0778207,3.04273,-0.016331,-1.21039,0.821131,-0.568539,-0.0214026,0.045273
candidate_9,6dmimic_base,3,5,[],[],0.100472,1.59525,0.0777194,3.05358,-0.0118438,-1.20727,0.822319,-0.567293,-0.0201013,0.0395764
