Name, Parent Frame, X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
object_pose_0,camera_link,0.00485566,0.0228514,0.559312,-2.7145,0.422255,2.47279,0.355579,0.888076,-0.262959,0.125447
