Name, Parent Frame, X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
object_pose_0,camera_link,0.00476552,0.0228523,0.559319,-2.71516,0.422916,2.4712,0.356285,0.887794,-0.262858,0.125658
