Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],0.0088226,1.51338,0.0818365,3.04025,-0.0666716,-1.23278,0.813494,-0.578409,-0.00210396,0.0605499
candidate_1,6dmimic_base,3,5,[],[],0.0003572,1.51668,0.0969166,3.03664,-0.0816814,-1.24442,0.809549,-0.583285,0.0025868,0.0663504
candidate_2,6dmimic_base,3,5,[],[],-0.0030798,1.52122,0.111949,3.04809,-0.0718081,-1.19904,0.823226,-0.564652,0.00325219,0.05879
candidate_3,6dmimic_base,3,5,[],[],-0.0126319,1.52494,0.127027,3.03525,-0.0774176,-1.19393,0.824102,-0.562621,0.00210814,0.0656442
candidate_4,6dmimic_base,3,5,[],[],-0.0235202,1.52877,0.141871,3.04286,-0.0637045,-1.19144,0.825436,-0.561437,-0.001346,0.058674
candidate_5,6dmimic_base,3,5,[],[],-0.0295244,1.53144,0.157185,3.03101,-0.0750492,-1.20615,0.820583,-0.567618,-0.000470159,0.0667265
candidate_6,6dmimic_base,3,5,[],[],-0.0369083,1.53692,0.172691,3.03301,-0.0689405,-1.20116,0.822246,-0.565496,-0.00225753,0.06419
candidate_7,6dmimic_base,3,5,[],[],-0.046182,1.53937,0.187679,3.03588,-0.0523599,-1.18795,0.826509,-0.559831,-0.00789543,0.0583991
candidate_8,6dmimic_base,3,5,[],[],-0.0459695,1.54603,0.203192,3.07841,-0.0759794,-1.18042,0.829141,-0.556855,0.0139737,0.0473498
candidate_9,6dmimic_base,3,5,[],[],-0.0560744,1.54845,0.218932,3.07899,-0.0656244,-1.19381,0.825653,-0.562355,0.00953937,0.0443002
