Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,angular_groundtruth_frame_id,3,5,[],[],0.0121673,0.0926653,0.0376555,-2.86999,1.35272,1.96348,-0.499745,-0.595371,0.432354,-0.457011
candidate_1,angular_groundtruth_frame_id,3,5,[],[],0.00886681,0.0919885,0.038102,-2.79989,1.30366,1.97766,-0.516771,-0.597748,0.441508,-0.425107
candidate_2,angular_groundtruth_frame_id,3,5,[],[],0.00879293,0.0921375,0.0373217,-2.80527,1.3252,1.97641,-0.513625,-0.592406,0.443873,-0.433845
candidate_3,angular_groundtruth_frame_id,3,5,[],[],0.0116717,0.0920384,0.0365338,-2.8057,1.3294,1.97493,-0.513498,-0.590907,0.444782,-0.435106
candidate_4,angular_groundtruth_frame_id,3,5,[],[],0.0185849,0.091832,0.0381088,-2.86953,1.33675,1.93787,-0.50952,-0.593363,0.435356,-0.445841
candidate_5,angular_groundtruth_frame_id,3,5,[],[],0.0104405,0.0918263,0.0384392,-2.9199,1.33546,1.86558,-0.519833,-0.586094,0.436309,-0.442608
candidate_6,angular_groundtruth_frame_id,3,5,[],[],0.00784364,0.0621441,0.0757254,-3.09261,0.72736,1.65786,-0.637706,-0.682897,0.257146,-0.246694
candidate_7,angular_groundtruth_frame_id,3,5,[],[],0.0101183,0.0624621,0.0747136,-3.10684,0.738573,1.6385,-0.641226,-0.676994,0.258246,-0.25262
candidate_8,angular_groundtruth_frame_id,3,5,[],[],0.00419314,0.0609336,0.0775385,1.48032,0.754661,1.57999,0.248043,0.636838,0.312705,0.659642
candidate_9,angular_groundtruth_frame_id,3,5,[],[],0.0115989,0.061443,0.0754525,1.89298,0.744885,1.61361,0.369237,0.69286,0.188887,0.589857
candidate_10,angular_groundtruth_frame_id,3,5,[],[],0.00966843,0.0630099,0.0749562,-3.13415,0.739179,1.59687,-0.651668,-0.666955,0.254564,-0.256313
candidate_11,angular_groundtruth_frame_id,3,5,[],[],0.0103069,0.0622415,0.0747272,-1.77291,0.740542,1.62137,-0.663479,-0.365897,0.620304,0.202828
candidate_12,angular_groundtruth_frame_id,3,5,[],[],0.00456241,0.0164489,0.0982327,2.3136,0.302334,1.64062,0.572954,0.703251,0.196823,0.372051
candidate_13,angular_groundtruth_frame_id,3,5,[],[],0.00432758,0.0165816,0.0980257,2.25122,0.304379,1.63334,0.563193,0.694922,0.216564,0.391148
candidate_14,angular_groundtruth_frame_id,3,5,[],[],0.00473603,0.016867,0.09784,-3.14109,0.294674,1.63173,-0.677843,-0.720401,0.100776,-0.106751
candidate_15,angular_groundtruth_frame_id,3,5,[],[],0.00195838,0.0178351,0.0974016,3.13739,0.281072,1.63277,0.677891,0.721692,-0.0944149,0.103493
candidate_16,angular_groundtruth_frame_id,3,5,[],[],0.00264001,0.0166529,0.0975996,-3.1409,0.274381,1.64926,-0.672484,-0.727367,0.0930899,-0.100189
candidate_17,angular_groundtruth_frame_id,3,5,[],[],0.00226179,0.0163079,0.0974973,2.6958,0.262898,1.6402,0.638348,0.726737,0.0730447,0.24296
candidate_18,angular_groundtruth_frame_id,3,5,[],[],0.00246639,-0.00252703,0.0975412,3.12939,-0.0142996,1.65385,0.677143,0.735791,0.00933241,-0.00112828
candidate_19,angular_groundtruth_frame_id,3,5,[],[],0.000361331,-0.000832658,0.0977381,3.12709,-0.00780962,1.64313,0.681075,0.732168,0.00796839,0.00207917
candidate_20,angular_groundtruth_frame_id,3,5,[],[],0.00590294,-0.00407747,0.0977184,3.11537,0.0142764,1.63165,0.685124,0.728273,0.0046572,0.0141825
candidate_21,angular_groundtruth_frame_id,3,5,[],[],0.0031401,-0.00364028,0.0978741,3.10904,0.00416116,1.6307,0.685495,0.727892,0.0104213,0.0126726
candidate_22,angular_groundtruth_frame_id,3,5,[],[],0.000809398,-0.00325088,0.0982887,3.11121,0.00640262,1.62345,0.688131,0.725421,0.00881788,0.0127776
candidate_23,angular_groundtruth_frame_id,3,5,[],[],0.00562823,-0.00452637,0.0978541,3.08645,0.0149678,1.6167,0.69026,0.722998,0.0147684,0.0244505
candidate_24,angular_groundtruth_frame_id,3,5,[],[],0.00431657,-0.00409934,0.097858,3.097,0.00796596,1.61823,0.689897,0.723554,0.0133845,0.0182666
candidate_25,angular_groundtruth_frame_id,3,5,[],[],0.00132013,-0.0264561,0.0931868,3.09477,-0.300693,1.66547,0.667675,0.72887,0.117875,-0.0952003
candidate_26,angular_groundtruth_frame_id,3,5,[],[],0.0049352,-0.0275717,0.0923596,3.07685,-0.279537,1.68408,0.662466,0.735339,0.116635,-0.0825314
candidate_27,angular_groundtruth_frame_id,3,5,[],[],0.00113989,-0.0254819,0.093192,3.08855,-0.287188,1.6728,0.665825,0.731795,0.115346,-0.0885878
candidate_28,angular_groundtruth_frame_id,3,5,[],[],0.00116942,-0.02601,0.0930218,3.07388,-0.279555,1.67039,0.667606,0.73061,0.118291,-0.080744
candidate_29,angular_groundtruth_frame_id,3,5,[],[],0.00043222,-0.0259366,0.0929701,3.07863,-0.279154,1.67893,0.664298,0.733758,0.116068,-0.082681
candidate_30,angular_groundtruth_frame_id,3,5,[],[],0.00207977,-0.0268024,0.0929716,3.08076,-0.276851,1.67369,0.666213,0.732278,0.114746,-0.0822352
