Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],-0.0916032,1.46741,0.130762,-2.89003,1.38056,-0.811578,-0.671323,0.375363,0.542236,0.338242
candidate_1,6dmimic_base,3,5,[],[],-0.0887831,1.46928,0.131179,-2.81422,1.33156,-0.791631,-0.677122,0.392037,0.512887,0.353213
candidate_2,6dmimic_base,3,5,[],[],-0.0886756,1.46918,0.130391,-2.82115,1.3531,-0.794474,-0.67117,0.389904,0.521832,0.353831
candidate_3,6dmimic_base,3,5,[],[],-0.0914049,1.4682,0.129644,-2.82208,1.35728,-0.796451,-0.669654,0.390062,0.52323,0.354467
candidate_4,6dmimic_base,3,5,[],[],-0.0978697,1.46575,0.131328,-2.89151,1.36447,-0.839004,-0.671301,0.385486,0.531936,0.34322
candidate_5,6dmimic_base,3,5,[],[],-0.0902988,1.46883,0.131544,-2.95135,1.36273,-0.920537,-0.666166,0.397044,0.528988,0.344602
candidate_6,6dmimic_base,3,5,[],[],-0.0982748,1.49679,0.169651,-3.10905,0.752736,-1.10866,-0.787489,0.494549,0.304502,0.206304
candidate_7,6dmimic_base,3,5,[],[],-0.10029,1.49565,0.16866,-3.12414,0.763705,-1.12873,-0.782304,0.499083,0.310511,0.206152
candidate_8,6dmimic_base,3,5,[],[],-0.0953008,1.49926,0.171449,1.46072,0.778998,-1.18904,0.669713,-0.111348,-0.595855,0.429002
candidate_9,6dmimic_base,3,5,[],[],-0.102034,1.49602,0.169448,1.87472,0.76969,-1.15436,0.747281,-0.221416,-0.552931,0.294641
candidate_10,6dmimic_base,3,5,[],[],-0.0996598,1.4953,0.168884,3.13031,0.763756,-1.17135,0.774461,-0.511183,-0.313445,-0.201627
candidate_11,6dmimic_base,3,5,[],[],-0.100548,1.49578,0.168682,-1.79083,0.765451,-1.14631,-0.481691,0.588783,-0.0696159,0.645338
candidate_12,6dmimic_base,3,5,[],[],-0.112,1.54015,0.193308,2.30046,0.327541,-1.11887,0.798671,-0.421562,-0.33992,0.262421
candidate_13,6dmimic_base,3,5,[],[],-0.111736,1.54012,0.193094,2.23789,0.329494,-1.12624,0.788657,-0.413196,-0.354692,0.285454
candidate_14,6dmimic_base,3,5,[],[],-0.112012,1.5397,0.192906,3.12875,0.319769,-1.12773,0.834944,-0.526766,-0.137943,-0.079729
candidate_15,6dmimic_base,3,5,[],[],-0.109075,1.53986,0.192403,3.12414,0.306181,-1.12649,0.836318,-0.526541,-0.133537,-0.0741256
candidate_16,6dmimic_base,3,5,[],[],-0.110151,1.5407,0.19264,3.1295,0.299697,-1.10978,0.840894,-0.520169,-0.130037,-0.0735694
candidate_17,6dmimic_base,3,5,[],[],-0.109932,1.54116,0.192541,2.68282,0.288103,-1.11876,0.834156,-0.483741,-0.237898,0.116545
candidate_18,6dmimic_base,3,5,[],[],-0.117243,1.55861,0.193047,3.11728,0.0110951,-1.10155,0.852078,-0.523245,-0.011088,0.00745432
candidate_19,6dmimic_base,3,5,[],[],-0.114642,1.55782,0.193174,3.11471,0.0174533,-1.11236,0.849232,-0.527777,-0.0145052,0.00680601
candidate_20,6dmimic_base,3,5,[],[],-0.121017,1.55875,0.193312,3.1027,0.0393938,-1.12412,0.84604,-0.5324,-0.0270244,0.00595768
candidate_21,6dmimic_base,3,5,[],[],-0.118282,1.55938,0.193418,3.09635,0.0292674,-1.12493,0.845812,-0.5328,-0.0244371,0.0113318
candidate_22,6dmimic_base,3,5,[],[],-0.11596,1.5599,0.193792,3.09833,0.0314159,-1.13222,0.843875,-0.535874,-0.0248527,0.00982911
candidate_23,6dmimic_base,3,5,[],[],-0.120929,1.55927,0.193455,3.0734,0.039893,-1.13908,0.84186,-0.53825,-0.0351658,0.0179535
candidate_24,6dmimic_base,3,5,[],[],-0.119549,1.55937,0.19343,3.084,0.0329117,-1.13746,0.842379,-0.537865,-0.0293643,0.0153997
candidate_25,6dmimic_base,3,5,[],[],-0.125322,1.58138,0.189245,3.0825,-0.275139,-1.08647,0.84549,-0.515268,0.102217,0.0959054
candidate_26,6dmimic_base,3,5,[],[],-0.129121,1.58107,0.188494,3.06515,-0.253771,-1.06826,0.850707,-0.508792,0.0895417,0.0970024
candidate_27,6dmimic_base,3,5,[],[],-0.124786,1.58054,0.189224,3.07652,-0.26155,-1.07936,0.847917,-0.512844,0.095235,0.0946438
candidate_28,6dmimic_base,3,5,[],[],-0.125017,1.58102,0.189067,3.06181,-0.253945,-1.08185,0.847054,-0.514709,0.088095,0.099068
candidate_29,6dmimic_base,3,5,[],[],-0.124306,1.58124,0.189002,3.06679,-0.253446,-1.07338,0.849503,-0.5109,0.089575,0.0964506
candidate_30,6dmimic_base,3,5,[],[],-0.126164,1.58142,0.189049,3.06879,-0.251203,-1.07861,0.8484,-0.51307,0.0888774,0.0952723
