Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,angular_groundtruth_frame_id,3,5,[],[],-0.060203,-0.00588665,0.0698187,2.90814,1.17631,2.94721,0.0158725,0.828676,0.0429614,0.557852
candidate_1,angular_groundtruth_frame_id,3,5,[],[],-0.0577537,-0.00796846,0.0652191,2.94476,1.14441,2.97979,0.0145799,0.838205,0.0387888,0.543779
candidate_2,angular_groundtruth_frame_id,3,5,[],[],-0.0582794,-0.0109615,0.0671126,3.0099,1.14018,3.04074,0.0068742,0.840751,0.0281778,0.540645
candidate_3,angular_groundtruth_frame_id,3,5,[],[],-0.0574522,-0.000767931,0.0675118,3.03416,1.12599,3.08864,-0.00628869,0.844904,0.0312776,0.533966
candidate_4,angular_groundtruth_frame_id,3,5,[],[],-0.0657094,-0.00356767,0.056131,3.03628,1.08647,3.07548,0.00105975,0.855288,0.0279726,0.517397
candidate_5,angular_groundtruth_frame_id,3,5,[],[],-0.0629898,-0.00689628,0.0629182,3.0363,1.10098,3.06644,0.00446464,0.851521,0.0251918,0.523697
candidate_6,angular_groundtruth_frame_id,3,5,[],[],-0.0225431,-0.00397168,0.086437,3.10205,0.578761,-3.11253,0.019563,-0.95805,-0.0230922,-0.284997
candidate_7,angular_groundtruth_frame_id,3,5,[],[],-0.0193767,-0.00815611,0.089046,-1.37021,0.580206,-3.13578,0.219741,0.606956,-0.741466,0.183156
candidate_8,angular_groundtruth_frame_id,3,5,[],[],-0.0194413,-0.00607691,0.0892207,0.416494,0.608686,-3.06933,0.300126,-0.186523,-0.935061,-0.0281933
candidate_9,angular_groundtruth_frame_id,3,5,[],[],-0.0203072,-0.00434773,0.088534,3.12147,0.589883,-3.07308,0.035694,-0.956109,-0.0195784,-0.290169
candidate_10,angular_groundtruth_frame_id,3,5,[],[],-0.0205962,-0.00466779,0.0889857,3.10356,0.591853,-3.10369,0.0236663,-0.956083,-0.0237097,-0.291176
candidate_11,angular_groundtruth_frame_id,3,5,[],[],-0.0182014,-0.0103583,0.0887776,2.12889,0.593468,3.13854,-0.140535,0.836515,0.463404,0.256415
candidate_12,angular_groundtruth_frame_id,3,5,[],[],0.0168083,0.00102347,0.0898365,2.97653,-0.0768478,-3.04948,0.0426881,-0.99495,-0.080525,0.0420358
candidate_13,angular_groundtruth_frame_id,3,5,[],[],0.0210735,-0.000460214,0.0894889,2.9868,-0.0630113,-3.03024,0.0530222,-0.995103,-0.0754125,0.035658
candidate_14,angular_groundtruth_frame_id,3,5,[],[],0.0180961,0.00105522,0.0898428,2.97673,-0.0722283,-3.04435,0.0454349,-0.994922,-0.0804383,0.0399403
candidate_15,angular_groundtruth_frame_id,3,5,[],[],0.01862,0.000361819,0.0895142,2.98256,-0.070132,-3.03068,0.052439,-0.99485,-0.0773252,0.0392945
candidate_16,angular_groundtruth_frame_id,3,5,[],[],0.0139263,0.00204106,0.090157,2.98022,-0.0809504,-3.0198,0.0573561,-0.994283,-0.0779279,0.0451588
candidate_17,angular_groundtruth_frame_id,3,5,[],[],0.0198847,1.38885E-05,0.0896771,2.9779,-0.0627719,-3.02575,0.0551047,-0.99464,-0.0797671,0.0359536
candidate_18,angular_groundtruth_frame_id,3,5,[],[],0.0553132,-0.000470489,0.0864393,3.00327,-0.698563,-3.08837,0.00129917,-0.93767,-0.055827,0.343012
candidate_19,angular_groundtruth_frame_id,3,5,[],[],0.0552747,0.00189243,0.0882485,3.06416,-0.711923,-3.13783,-0.0117273,-0.936633,-0.0356236,0.348298
candidate_20,angular_groundtruth_frame_id,3,5,[],[],0.0551033,0.000945917,0.0879681,3.01919,-0.686415,-3.05776,0.0188221,-0.939954,-0.0434704,0.337998
candidate_21,angular_groundtruth_frame_id,3,5,[],[],0.057998,0.00351281,0.0845602,2.96761,-0.650131,-2.98992,0.0438568,-0.943435,-0.0579896,0.323486
candidate_22,angular_groundtruth_frame_id,3,5,[],[],0.0562863,0.0033689,0.0860688,2.99267,-0.645026,-2.9807,0.0525022,-0.94465,-0.0449303,0.32072
candidate_23,angular_groundtruth_frame_id,3,5,[],[],0.0575321,0.00263516,0.0850335,2.98875,-0.6313,-2.99748,0.0445998,-0.947067,-0.0501014,0.31395
candidate_24,angular_groundtruth_frame_id,3,5,[],[],0.0918566,0.00579526,0.0476049,2.95278,-1.14363,-3.00493,0.00626694,-0.838705,-0.0422999,0.542905
candidate_25,angular_groundtruth_frame_id,3,5,[],[],0.0917329,0.00311153,0.0485423,2.97829,-1.12544,-3.04972,-0.00475718,-0.844098,-0.0444962,0.534318
candidate_26,angular_groundtruth_frame_id,3,5,[],[],0.0918403,0.00351675,0.0480973,2.99738,-1.11098,-3.04768,0.00182613,-0.848284,-0.0364545,0.528282
candidate_27,angular_groundtruth_frame_id,3,5,[],[],0.0916817,0.00540413,0.0488219,3.02918,-1.10862,-3.09162,-0.00835015,-0.849396,-0.0346196,0.526553
candidate_28,angular_groundtruth_frame_id,3,5,[],[],0.0913418,0.00160212,0.049236,3.07381,-1.09212,-3.1219,-0.00918933,-0.854219,-0.0238477,0.519285
candidate_29,angular_groundtruth_frame_id,3,5,[],[],0.0903479,0.00590129,0.050318,-3.11444,-1.07291,3.07489,-0.0217226,-0.859199,-0.00537883,0.511152
candidate_30,angular_groundtruth_frame_id,3,5,[],[],0.0910105,0.00301672,0.0498007,-3.10989,-1.06622,3.08523,-0.016213,-0.861007,-0.000674714,0.508334
