Name, Parent Frame, X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
object_pose_0,camera_link,0.00484241,0.0228168,0.559183,-2.71535,0.421782,2.47247,0.355636,0.888194,-0.262537,0.12534
