Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],-0.0360595,1.48722,0.0769579,3.05071,-0.0789133,-1.23096,0.813985,-0.577767,0.00596906,0.0598113
candidate_1,6dmimic_base,3,5,[],[],-0.0323807,1.4768,0.07685,3.05944,-0.0575959,-1.21313,0.819904,-0.570302,0.00023782,0.0501261
candidate_2,6dmimic_base,3,5,[],[],-0.0299112,1.46712,0.0762373,3.06068,-0.0766706,-1.22223,0.816848,-0.57416,0.00817515,0.0550716
candidate_3,6dmimic_base,3,5,[],[],-0.0276175,1.45579,0.0756616,3.06455,-0.090134,-1.24081,0.811207,-0.581753,0.0142619,0.0574757
candidate_4,6dmimic_base,3,5,[],[],-0.0224032,1.44666,0.0760703,3.07714,-0.055601,-1.25452,0.80838,-0.587122,0.00358965,0.0423837
candidate_5,6dmimic_base,3,5,[],[],-0.022156,1.43851,0.0756839,3.07465,-0.052236,-1.22485,0.817017,-0.57505,0.00212506,0.0423788
candidate_6,6dmimic_base,3,5,[],[],-0.0238353,1.42727,0.0753576,3.0691,-0.0521277,-1.27316,0.802771,-0.594616,-0.000590699,0.0446108
candidate_7,6dmimic_base,3,5,[],[],-0.0177267,1.41789,0.0748166,3.05444,-0.053524,-1.23267,0.814263,-0.578243,-0.00335677,0.0509863
candidate_8,6dmimic_base,3,5,[],[],-0.0106889,1.40731,0.0746745,3.07739,-0.0512376,-1.22796,0.816198,-0.576313,0.00244126,0.0409761
candidate_9,6dmimic_base,3,5,[],[],-0.0125637,1.39951,0.0746563,3.05933,-0.0228062,-1.23337,0.814787,-0.578188,-0.0144847,0.0401324
candidate_10,6dmimic_base,3,5,[],[],-0.0071986,1.3892,0.074368,3.08074,-0.0463088,-1.26501,0.805542,-0.591305,0.00068481,0.0382112
