Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],-0.126867,1.54216,0.193968,3.05906,-0.029421,-1.16351,0.834364,-0.549472,-0.0103861,0.0425393
candidate_1,6dmimic_base,3,5,[],[],-0.125057,1.54107,0.194236,3.05732,-0.0392699,-1.16089,0.834861,-0.548497,-0.00669334,0.0459764
candidate_2,6dmimic_base,3,5,[],[],-0.126428,1.54133,0.194145,3.06143,-0.0345331,-1.15616,0.836339,-0.546475,-0.0074429,0.0429808
candidate_3,6dmimic_base,3,5,[],[],-0.134658,1.54237,0.194307,3.06355,-0.055601,-0.623831,0.950323,-0.307562,0.0144685,0.0456376
candidate_4,6dmimic_base,3,5,[],[],-0.132986,1.54339,0.194752,3.08248,-0.047473,-0.646819,0.947253,-0.318238,0.0131055,0.0355499
candidate_5,6dmimic_base,3,5,[],[],-0.132972,1.54281,0.194673,3.05632,-0.0322886,-0.624454,0.950452,-0.307515,0.00225798,0.0455113
candidate_6,6dmimic_base,3,5,[],[],-0.138127,1.53878,0.193944,3.05395,-0.0599643,-0.103348,0.99719,-0.0528896,0.0276473,0.0452747
candidate_7,6dmimic_base,3,5,[],[],-0.136972,1.53884,0.194144,3.07091,-0.0553514,-0.126037,0.996948,-0.0638893,0.0253755,0.0369935
candidate_8,6dmimic_base,3,5,[],[],-0.138378,1.53845,0.194142,3.07452,-0.0486196,-0.122547,0.997218,-0.0619959,0.0221956,0.0349442
candidate_9,6dmimic_base,3,5,[],[],-0.133723,1.53413,0.194885,3.05223,-0.120777,0.437263,0.974028,0.213651,0.0685263,0.030446
candidate_10,6dmimic_base,3,5,[],[],-0.134536,1.53402,0.194675,3.07402,-0.0954939,0.428105,0.97585,0.210483,0.0537799,0.0228366
candidate_11,6dmimic_base,3,5,[],[],-0.132355,1.53391,0.194953,3.07203,-0.0853972,0.426609,0.97617,0.209919,0.0490478,0.024925
candidate_12,6dmimic_base,3,5,[],[],-0.129847,1.52399,0.195423,3.03662,-0.0675687,0.928266,0.893262,0.445191,0.0536334,0.0317842
candidate_13,6dmimic_base,3,5,[],[],-0.135697,1.52329,0.195128,3.0628,-0.0557266,0.915425,0.896507,0.440399,0.0423697,0.0230152
candidate_14,6dmimic_base,3,5,[],[],-0.13464,1.52353,0.19514,3.0719,-0.0438828,0.92278,0.895016,0.444131,0.0351393,0.0214258
candidate_15,6dmimic_base,3,5,[],[],-0.134798,1.52418,0.195131,3.07911,-0.0499164,0.90536,0.8989,0.436327,0.0360889,0.0171717
