Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,angular_groundtruth_frame_id,3,5,[],[],0.000737494,-0.00442377,0.0942333,3.03106,-0.0641982,1.59358,0.698848,0.712415,0.0618823,0.0156781
candidate_1,angular_groundtruth_frame_id,3,5,[],[],-0.000531963,-0.00274766,0.0945255,3.0292,-0.0739698,1.59647,0.697879,0.713058,0.0659628,0.0127379
candidate_2,angular_groundtruth_frame_id,3,5,[],[],0.000638338,-0.0035015,0.0944396,3.03316,-0.0691014,1.60108,0.696223,0.714948,0.0628892,0.0129544
candidate_3,angular_groundtruth_frame_id,3,5,[],[],0.00784635,-0.00754646,0.0946538,3.02159,-0.0710305,2.1346,0.483184,0.872746,0.0695934,-0.00213006
candidate_4,angular_groundtruth_frame_id,3,5,[],[],0.00590882,-0.00787426,0.0950332,3.04091,-0.0638683,2.11127,0.493198,0.867876,0.059479,-0.00296994
candidate_5,angular_groundtruth_frame_id,3,5,[],[],0.00611441,-0.00733473,0.0949798,3.01442,-0.0477647,2.133,0.483407,0.872763,0.0671313,0.00982903
candidate_6,angular_groundtruth_frame_id,3,5,[],[],0.0124046,-0.00552717,0.0944882,3.00987,-0.0525236,2.65491,0.242021,0.967683,0.0701638,-0.00957817
candidate_7,angular_groundtruth_frame_id,3,5,[],[],0.011309,-0.00515926,0.0946699,3.02668,-0.048915,2.63204,0.252895,0.96548,0.0617074,-0.00915841
candidate_8,angular_groundtruth_frame_id,3,5,[],[],0.0127534,-0.00532875,0.0947018,3.03033,-0.0420358,2.63523,0.251173,0.966117,0.0590736,-0.00639056
candidate_9,angular_groundtruth_frame_id,3,5,[],[],0.0100529,0.00037245,0.095571,3.01815,-0.0917268,-3.08653,0.0246188,-0.996746,-0.0603326,0.0474388
candidate_10,angular_groundtruth_frame_id,3,5,[],[],0.0108517,0.000179633,0.0953766,3.03975,-0.0667698,-3.09653,0.0207911,-0.997932,-0.0501076,0.0344732
candidate_11,angular_groundtruth_frame_id,3,5,[],[],0.00886869,0.00108414,0.0956322,3.03773,-0.05673,-3.09836,0.0201027,-0.998049,-0.0512619,0.0294378
candidate_12,angular_groundtruth_frame_id,3,5,[],[],0.0102569,0.0111522,0.0964949,3.02036,-0.0259972,-2.59838,0.267004,-0.961702,-0.0548731,0.0287495
candidate_13,angular_groundtruth_frame_id,3,5,[],[],0.0159321,0.00961972,0.0963003,3.04601,-0.0143685,-2.6114,0.261367,-0.96403,-0.0442225,0.0194416
candidate_14,angular_groundtruth_frame_id,3,5,[],[],0.0148638,0.00978956,0.09629,3.05542,-0.00240414,-2.60425,0.265155,-0.963242,-0.0412102,0.012592
candidate_15,angular_groundtruth_frame_id,3,5,[],[],0.0147667,0.00913189,0.096255,3.0619,-0.00873002,-2.62154,0.256729,-0.965652,-0.0373732,0.0144563
