Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],0.0734205,1.58639,0.0770226,3.05133,-0.0676943,-1.35226,0.777806,-0.625973,-0.00184604,0.0563238
candidate_1,6dmimic_base,3,5,[],[],0.0660249,1.58535,0.0774669,3.05328,-0.0842418,-1.35379,0.776905,-0.626661,0.00516706,0.0607295
candidate_2,6dmimic_base,3,5,[],[],0.0523208,1.5834,0.0773266,3.04959,-0.0918794,-1.31934,0.78723,-0.613233,0.00809726,0.0644139
candidate_3,6dmimic_base,3,5,[],[],0.0479915,1.58169,0.0777782,3.07103,-0.0898845,-1.32508,0.786172,-0.615367,0.0137243,0.0554012
candidate_4,6dmimic_base,3,5,[],[],0.040809,1.58127,0.0783531,3.08836,-0.087516,-1.31511,0.789741,-0.611302,0.0183608,0.04777
candidate_5,6dmimic_base,3,5,[],[],0.0275773,1.57889,0.0783735,3.06093,-0.0809082,-1.31361,0.78966,-0.610885,0.00740489,0.056578
candidate_6,6dmimic_base,3,5,[],[],0.0177014,1.5761,0.0783126,3.04979,-0.100065,-1.29562,0.794187,-0.60388,0.0121829,0.0666913
candidate_7,6dmimic_base,3,5,[],[],0.0079459,1.57605,0.07889,3.1027,-0.0597147,-1.32545,0.78746,-0.615336,0.0115693,0.0336876
candidate_8,6dmimic_base,3,5,[],[],-0.0030586,1.57342,0.0784206,3.08101,-0.0608369,-1.33991,0.782554,-0.621102,0.00502951,0.0426079
candidate_9,6dmimic_base,3,5,[],[],-0.0119298,1.57335,0.0784673,3.07901,-0.0754227,-1.29728,0.795237,-0.604318,0.011144,0.0476793
candidate_10,6dmimic_base,3,5,[],[],-0.0249073,1.56899,0.0787367,3.03376,-0.0210679,-1.35587,0.777338,-0.626682,-0.0256062,0.0485698
