Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,angular_groundtruth_frame_id,3,5,[],[],0.00220883,-0.00402278,0.0946051,3.10682,-0.092945,1.6506,0.678096,0.733298,0.0442683,-0.0223476
candidate_1,angular_groundtruth_frame_id,3,5,[],[],0.00135612,-0.00336349,0.095409,3.11747,-0.0865429,1.6493,0.678513,0.733215,0.0382115,-0.0235817
candidate_2,angular_groundtruth_frame_id,3,5,[],[],-0.00131649,-0.00277602,0.0948268,3.10226,-0.101021,1.65382,0.676888,0.73409,0.0486348,-0.0238446
candidate_3,angular_groundtruth_frame_id,3,5,[],[],0.0116217,-0.0100904,0.0952629,3.05133,-0.0918166,2.27682,0.420049,0.905221,0.060133,-0.0227403
candidate_4,angular_groundtruth_frame_id,3,5,[],[],0.0107625,-0.00955976,0.0955386,3.06342,-0.0949408,2.26094,0.427109,0.902112,0.0555211,-0.0262557
candidate_5,angular_groundtruth_frame_id,3,5,[],[],0.0111324,-0.0100142,0.0953502,3.06912,-0.083472,2.26381,0.425655,0.903199,0.0504852,-0.022363
candidate_6,angular_groundtruth_frame_id,3,5,[],[],0.0197948,-0.00676167,0.0941314,3.0279,-0.122983,2.68229,0.230242,0.96954,0.0691867,-0.0468335
candidate_7,angular_groundtruth_frame_id,3,5,[],[],0.0169686,-0.005844,0.0944707,3.03556,-0.134533,2.67763,0.232529,0.968829,0.0668873,-0.053168
candidate_8,angular_groundtruth_frame_id,3,5,[],[],0.0180641,-0.00629617,0.0943668,3.04076,-0.127794,2.6835,0.229432,0.96993,0.0634569,-0.0506881
candidate_9,angular_groundtruth_frame_id,3,5,[],[],0.020821,0.00114637,0.0946542,3.01788,-0.0958626,-3.06008,0.0376595,-0.996234,-0.0597467,0.0502973
candidate_10,angular_groundtruth_frame_id,3,5,[],[],0.0118994,0.001536,0.0955117,3.02689,-0.126484,-3.07234,0.0308715,-0.995888,-0.0549882,0.0650387
candidate_11,angular_groundtruth_frame_id,3,5,[],[],0.0214126,0.00183104,0.0950963,3.01793,-0.0794756,-3.05645,0.0399921,-0.996502,-0.0599994,0.0422432
candidate_12,angular_groundtruth_frame_id,3,5,[],[],0.0179697,0.00882526,0.0956194,2.99127,-0.0634149,-2.57697,0.275363,-0.957885,-0.063276,0.0512693
candidate_13,angular_groundtruth_frame_id,3,5,[],[],0.0159495,0.00958067,0.0957384,2.98644,-0.067625,-2.5716,0.277636,-0.956966,-0.064854,0.0541216
candidate_14,angular_groundtruth_frame_id,3,5,[],[],0.0226233,0.00859792,0.0958275,3.00622,-0.04519,-2.58621,0.27197,-0.959662,-0.0588487,0.0402145
candidate_15,angular_groundtruth_frame_id,3,5,[],[],-0.00831967,-0.320789,0.268837,-2.20321,-0.208614,3.07691,0.018371,-0.888146,0.446468,0.107359
candidate_16,angular_groundtruth_frame_id,3,5,[],[],-0.0119278,-0.321314,0.267369,-2.2086,-0.209601,3.07406,0.0170366,-0.889331,0.443884,0.108477
candidate_17,angular_groundtruth_frame_id,3,5,[],[],-0.0151787,-0.316063,0.273108,-2.18962,-0.225715,3.04794,0.0102071,-0.884633,0.450117,0.121302
