Name, Parent Frame, X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
object_pose_0,camera_link,-0.0326678,-0.0452176,0.549125,-2.67465,-0.315579,-2.51603,-0.330229,0.902982,-0.264434,-0.0751507
