Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],-0.0614979,1.58617,0.162185,2.91226,1.14052,0.192684,0.826414,0.141921,-0.524552,0.147454
candidate_1,6dmimic_base,3,5,[],[],-0.0615239,1.59497,0.153329,2.92767,1.0942,0.144363,0.84294,0.116633,-0.509316,0.128242
candidate_2,6dmimic_base,3,5,[],[],-0.0615889,1.58976,0.157087,2.91283,1.0846,0.143117,0.844538,0.119593,-0.504433,0.134166
candidate_3,6dmimic_base,3,5,[],[],-0.06274,1.59282,0.148894,2.96264,1.01194,0.130551,0.866525,0.100043,-0.476592,0.109482
candidate_4,6dmimic_base,3,5,[],[],-0.0567681,1.59541,0.156896,2.94934,1.03511,0.108479,0.861172,0.0943121,-0.487229,0.109985
candidate_5,6dmimic_base,3,5,[],[],-0.0626932,1.58976,0.158945,2.95272,1.04096,0.126163,0.85904,0.101247,-0.488941,0.112855
candidate_6,6dmimic_base,3,5,[],[],-0.089618,1.57207,0.181825,3.03675,0.553643,0.425611,0.935914,0.21688,-0.256122,0.106908
candidate_7,6dmimic_base,3,5,[],[],-0.0929214,1.56966,0.185442,3.03438,0.569477,0.428602,0.933234,0.218516,-0.26315,0.1099
candidate_8,6dmimic_base,3,5,[],[],-0.0948735,1.5706,0.186071,3.03039,0.571969,0.416011,0.934017,0.213155,-0.264585,0.110333
candidate_9,6dmimic_base,3,5,[],[],-0.0952412,1.5725,0.184764,3.03176,0.566859,0.410152,0.935441,0.21025,-0.262645,0.108457
candidate_10,6dmimic_base,3,5,[],[],-0.0899494,1.57128,0.183583,3.07041,0.565487,0.448674,0.933429,0.223171,-0.264226,0.0953407
candidate_11,6dmimic_base,3,5,[],[],-0.0912279,1.56972,0.184369,3.05969,0.566609,0.446555,0.932984,0.223582,-0.263658,0.100177
candidate_12,6dmimic_base,3,5,[],[],-0.0945929,1.57241,0.184101,3.06922,0.562926,0.436798,0.935039,0.217815,-0.263456,0.094072
candidate_13,6dmimic_base,3,5,[],[],-0.125477,1.55096,0.191238,3.0375,-0.109083,0.47822,0.969462,0.23341,0.0651949,0.0375759
candidate_14,6dmimic_base,3,5,[],[],-0.123957,1.55102,0.1915,3.04118,-0.107512,0.472518,0.970224,0.230813,0.0639017,0.0361606
candidate_15,6dmimic_base,3,5,[],[],-0.129427,1.55034,0.190876,3.04708,-0.0884742,0.474864,0.970402,0.232684,0.0540345,0.0354806
candidate_16,6dmimic_base,3,5,[],[],-0.127753,1.55099,0.190986,3.02565,-0.0938743,0.475602,0.969798,0.23227,0.0591561,0.0452111
candidate_17,6dmimic_base,3,5,[],[],-0.128208,1.55022,0.190872,3.03438,-0.0856451,0.457526,0.972177,0.224005,0.0537739,0.0424434
candidate_18,6dmimic_base,3,5,[],[],-0.129254,1.55041,0.190774,3.04099,-0.0814074,0.458898,0.97222,0.224973,0.0510025,0.03968
candidate_19,6dmimic_base,3,5,[],[],-0.165826,1.53574,0.183541,3.02524,-0.650776,0.429932,0.928117,0.183619,0.323542,-0.0142502
candidate_20,6dmimic_base,3,5,[],[],-0.168269,1.53417,0.181588,3.05483,-0.638541,0.391327,0.933118,0.171066,0.315601,-0.0205726
candidate_21,6dmimic_base,3,5,[],[],-0.166343,1.53668,0.183965,3.07504,-0.649728,0.413643,0.929165,0.184108,0.31868,-0.0346485
candidate_22,6dmimic_base,3,5,[],[],-0.164083,1.53705,0.185038,3.05669,-0.66123,0.447677,0.924474,0.196331,0.325151,-0.0328567
candidate_23,6dmimic_base,3,5,[],[],-0.164054,1.53639,0.185652,3.09691,-0.65764,0.411317,0.927722,0.186161,0.32036,-0.0452328
candidate_24,6dmimic_base,3,5,[],[],-0.199156,1.51583,0.144025,3.02777,-1.01877,0.435336,0.857053,0.161149,0.486088,-0.056651
candidate_25,6dmimic_base,3,5,[],[],-0.20022,1.51653,0.142899,3.05483,-1.02862,0.419003,0.855231,0.160028,0.488579,-0.0652789
candidate_26,6dmimic_base,3,5,[],[],-0.200545,1.51853,0.143834,3.07329,-1.02753,0.419111,0.854841,0.16465,0.486615,-0.0730917
candidate_27,6dmimic_base,3,5,[],[],-0.200288,1.52053,0.145251,3.08749,-1.0093,0.415015,0.858947,0.167476,0.477833,-0.0764056
candidate_28,6dmimic_base,3,5,[],[],-0.199594,1.51895,0.143874,3.01269,-1.02264,0.531702,0.847995,0.198242,0.485915,-0.0740979
