Name, Parent Frame, X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
object_pose_0,camera_link,-0.0148732,-0.044103,0.554068,-2.65343,-0.333884,-2.52625,-0.328051,0.899775,-0.275946,-0.081502
