Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,linear_groundtruth_frame_id,3,5,[],[],0.00325379,0.175913,0.0250312,3.06422,-0.0954796,0.0721069,0.997531,0.034133,0.0490476,0.0368904
candidate_1,linear_groundtruth_frame_id,3,5,[],[],0.00351,0.171915,0.0260409,3.09406,-0.104927,0.0653126,0.99785,0.0313507,0.0531717,0.0220095
candidate_2,linear_groundtruth_frame_id,3,5,[],[],0.00419294,0.158304,0.0257045,3.09114,-0.129627,0.0675266,0.997069,0.0320426,0.0655605,0.022969
candidate_3,linear_groundtruth_frame_id,3,5,[],[],0.00225544,0.148852,0.0256624,3.1051,-0.101803,0.0876266,0.997621,0.0428078,0.0516205,0.0159775
candidate_4,linear_groundtruth_frame_id,3,5,[],[],0.00268134,0.137963,0.0253795,3.07833,-0.0973629,0.0918677,0.997333,0.044303,0.050037,0.0293213
candidate_5,linear_groundtruth_frame_id,3,5,[],[],0.00288471,0.128537,0.0256624,3.0884,-0.0981269,0.065327,0.997953,0.0313032,0.0498678,0.0249482
candidate_6,linear_groundtruth_frame_id,3,5,[],[],0.00325712,0.117323,0.0254711,3.08521,-0.107374,0.0848027,0.997329,0.0407994,0.0547851,0.0258496
candidate_7,linear_groundtruth_frame_id,3,5,[],[],0.00296068,0.107327,0.0254811,3.08491,-0.0925272,0.0571647,0.998158,0.0272264,0.0470186,0.0269743
candidate_8,linear_groundtruth_frame_id,3,5,[],[],0.00214181,0.0992915,0.0254993,3.10731,-0.102909,0.0792123,0.997782,0.0386568,0.0520618,0.0150667
candidate_9,linear_groundtruth_frame_id,3,5,[],[],0.00211439,0.0901798,0.0255225,3.10909,-0.0963787,0.101313,0.997466,0.0497874,0.0489244,0.0137703
candidate_10,linear_groundtruth_frame_id,3,5,[],[],0.00409577,0.0723341,0.0252426,3.0181,-0.0573303,0.0818256,0.996922,0.0390396,0.0311056,0.0604603
