Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,linear_groundtruth_frame_id,3,5,[],[],0.0638534,0.00550676,0.0156912,3.03365,-0.0823046,0.0570955,0.997355,0.0262597,0.0426026,0.0527065
candidate_1,linear_groundtruth_frame_id,3,5,[],[],0.0729079,0.00657464,0.0153661,3.03905,-0.10275,0.0684677,0.996874,0.0315069,0.0530067,0.0493959
candidate_2,linear_groundtruth_frame_id,3,5,[],[],0.0889589,0.00741085,0.015149,3.06932,-0.118567,0.0905511,0.996666,0.0430126,0.0607819,0.0333493
candidate_3,linear_groundtruth_frame_id,3,5,[],[],0.0982511,0.00796899,0.0158446,3.08957,-0.114991,0.132314,0.995925,0.064486,0.0590352,0.0221124
candidate_4,linear_groundtruth_frame_id,3,5,[],[],0.109077,0.00809007,0.0154204,3.08419,-0.107581,0.126641,0.99624,0.0616207,0.0554483,0.0251993
candidate_5,linear_groundtruth_frame_id,3,5,[],[],0.120105,0.0103005,0.0155755,3.07505,-0.134411,0.0916344,0.996246,0.0434409,0.0685675,0.0300813
candidate_6,linear_groundtruth_frame_id,3,5,[],[],0.127178,0.00552227,0.0149516,3.06876,-0.12646,0.13233,0.99531,0.0636452,0.0654102,0.0320811
candidate_7,linear_groundtruth_frame_id,3,5,[],[],0.138815,0.00783922,0.0149729,3.0862,-0.122783,0.137988,0.995477,0.0670879,0.0630892,0.0233457
candidate_8,linear_groundtruth_frame_id,3,5,[],[],0.14803,0.00571345,0.0145716,3.06801,-0.112991,0.118966,0.996088,0.0572399,0.0585107,0.0333044
