Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],0.007701,1.51302,0.0819193,3.04734,-0.0756722,-1.22672,0.815201,-0.576024,0.00380175,0.060242
candidate_1,6dmimic_base,3,5,[],[],-0.0006309,1.51607,0.0972516,3.03466,-0.0504976,-1.23581,0.812888,-0.579416,-0.010401,0.0581497
candidate_2,6dmimic_base,3,5,[],[],-0.0091088,1.51901,0.112522,3.047,-0.020944,-1.27258,0.803069,-0.593916,-0.0196803,0.0442417
candidate_3,6dmimic_base,3,5,[],[],-0.0177923,1.52486,0.128188,3.04685,0.00910015,-1.25564,0.80852,-0.586543,-0.0314939,0.0356555
candidate_4,6dmimic_base,3,5,[],[],-0.0222789,1.52829,0.143257,3.06742,0.0109711,-1.25863,0.807982,-0.588014,-0.0262561,0.0267494
candidate_5,6dmimic_base,3,5,[],[],-0.0284251,1.53255,0.158764,3.03949,0.0219405,-1.22447,0.817571,-0.573458,-0.0382902,0.0354613
candidate_6,6dmimic_base,3,5,[],[],-0.0357636,1.53791,0.17447,3.05526,0.0218742,-1.25687,0.808424,-0.586915,-0.0342074,0.0284843
candidate_7,6dmimic_base,3,5,[],[],-0.0416534,1.5398,0.188973,3.03762,0.00972323,-1.22522,0.81718,-0.574015,-0.0338503,0.0397206
candidate_8,6dmimic_base,3,5,[],[],-0.0505558,1.54357,0.204153,3.03712,-0.00847706,-1.21525,0.819753,-0.570316,-0.026333,0.045282
candidate_9,6dmimic_base,3,5,[],[],-0.0599731,1.54827,0.219335,3.0547,0.00224449,-1.26,0.807292,-0.588551,-0.0264942,0.0344343
