Name, Parent Frame, X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
object_pose_0,camera_link,-0.0150757,-0.0442815,0.55421,-2.65343,-0.333884,-2.52625,-0.328051,0.899774,-0.275946,-0.0815018
