Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],-0.0539292,1.58669,0.148396,-3.07958,1.01473,0.568047,-0.842827,-0.230342,0.473781,-0.110075
candidate_1,6dmimic_base,3,5,[],[],-0.0599992,1.58482,0.154183,-2.66449,1.03486,0.537935,-0.84518,-0.111731,0.51793,0.070254
candidate_2,6dmimic_base,3,5,[],[],-0.0581073,1.58374,0.150716,3.10182,1.01828,0.495424,0.843969,0.223442,-0.468196,0.136318
candidate_3,6dmimic_base,3,5,[],[],-0.0608997,1.58606,0.155513,-1.76166,1.06415,0.535443,-0.72639,0.135592,0.522445,0.425469
candidate_4,6dmimic_base,3,5,[],[],-0.0652371,1.5814,0.166316,-3.07789,1.10991,0.572468,-0.819669,-0.22375,0.512851,-0.122725
candidate_5,6dmimic_base,3,5,[],[],-0.0579432,1.5809,0.157024,-3.07434,1.0885,0.570723,-0.825354,-0.223991,0.504655,-0.118075
candidate_6,6dmimic_base,3,5,[],[],-0.0573454,1.58901,0.150452,-3.07702,1.07617,0.538609,-0.831712,-0.212397,0.501138,-0.109561
candidate_7,6dmimic_base,3,5,[],[],-0.10001,1.56987,0.182546,3.01406,0.55676,0.411524,0.935729,0.21319,-0.255937,0.116008
candidate_8,6dmimic_base,3,5,[],[],-0.0997054,1.57132,0.181588,3.02129,0.548157,0.384096,0.940162,0.199385,-0.254158,0.108375
candidate_9,6dmimic_base,3,5,[],[],-0.0970436,1.56828,0.180968,3.0092,0.540553,0.386467,0.940298,0.201989,-0.249213,0.113722
candidate_10,6dmimic_base,3,5,[],[],-0.0921618,1.57139,0.177996,3.01967,0.529208,0.390331,0.942024,0.202462,-0.244682,0.108311
candidate_11,6dmimic_base,3,5,[],[],-0.0952776,1.57007,0.180019,3.02565,0.542797,0.387962,0.940746,0.20064,-0.25185,0.10636
candidate_12,6dmimic_base,3,5,[],[],-0.129038,1.55102,0.179104,3.03351,-0.0644533,0.472485,0.970708,0.231896,0.0439165,0.044959
candidate_13,6dmimic_base,3,5,[],[],-0.128741,1.55084,0.178748,3.03637,-0.0543548,0.441319,0.974356,0.217095,0.0379837,0.0453518
candidate_14,6dmimic_base,3,5,[],[],-0.129579,1.54942,0.178778,3.02966,-0.0452616,0.447153,0.973615,0.220081,0.0344303,0.0495218
candidate_15,6dmimic_base,3,5,[],[],-0.132097,1.54731,0.178889,3.0342,-0.0324631,0.4795,0.970076,0.23624,0.0284871,0.0482812
candidate_16,6dmimic_base,3,5,[],[],-0.129555,1.54737,0.178952,3.02989,-0.044382,0.529208,0.963778,0.25986,0.0359788,0.0480714
candidate_17,6dmimic_base,3,5,[],[],-0.132605,1.54694,0.178852,3.02092,-0.026803,0.490188,0.968458,0.2414,0.0276078,0.0552488
candidate_18,6dmimic_base,3,5,[],[],-0.168243,1.53207,0.179143,3.02116,-0.557566,0.52078,0.931562,0.231067,0.280322,-0.0148165
candidate_19,6dmimic_base,3,5,[],[],-0.167409,1.53387,0.179636,3.06243,-0.560624,0.493804,0.933773,0.224062,0.277349,-0.0306886
candidate_20,6dmimic_base,3,5,[],[],-0.16898,1.5338,0.178841,3.09858,-0.557633,0.454409,0.937791,0.21074,0.272739,-0.0418381
candidate_21,6dmimic_base,3,5,[],[],-0.169206,1.5344,0.179201,3.12514,-0.546038,0.450668,0.939081,0.212987,0.264585,-0.052521
candidate_22,6dmimic_base,3,5,[],[],-0.16954,1.53503,0.179042,3.13287,-0.53058,0.412673,0.944772,0.196586,0.257488,-0.0495942
candidate_23,6dmimic_base,3,5,[],[],-0.200501,1.52177,0.143067,2.93518,-0.923047,0.567232,0.867869,0.205174,0.45106,-0.0353882
candidate_24,6dmimic_base,3,5,[],[],-0.197687,1.52179,0.145304,2.94542,-0.916298,0.567813,0.868964,0.208434,0.447145,-0.0389781
candidate_25,6dmimic_base,3,5,[],[],-0.20228,1.52192,0.141972,2.95572,-0.891115,0.567606,0.873734,0.213185,0.435385,-0.0397572
candidate_26,6dmimic_base,3,5,[],[],-0.197792,1.52021,0.144505,2.94412,-0.882887,0.577205,0.874508,0.215701,0.432947,-0.0355674
candidate_27,6dmimic_base,3,5,[],[],-0.199012,1.52129,0.144242,2.95572,-0.876529,0.567108,0.876597,0.214424,0.429174,-0.0375347
candidate_28,6dmimic_base,3,5,[],[],-0.198202,1.51801,0.143032,2.99789,-0.870338,0.540122,0.879751,0.212135,0.422603,-0.0494417
