Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,angular_groundtruth_frame_id,3,5,[],[],-0.0675825,-0.00381789,0.0540937,-3.12893,1.00464,-3.0015,-0.0582996,0.874514,0.0281594,0.480659
candidate_1,angular_groundtruth_frame_id,3,5,[],[],-0.0611918,-0.00450539,0.0597531,-2.71483,1.02396,-3.03297,0.0573398,0.85638,-0.158349,0.488109
candidate_2,angular_groundtruth_frame_id,3,5,[],[],-0.062582,-0.0027164,0.0563614,3.05377,1.00632,-3.0731,0.0511246,-0.873981,-0.0549311,-0.480131
candidate_3,angular_groundtruth_frame_id,3,5,[],[],-0.0608081,-0.00602012,0.0610359,-1.8145,1.05315,-3.03839,0.274,0.696151,-0.511346,0.422875
candidate_4,angular_groundtruth_frame_id,3,5,[],[],-0.0548968,-0.00360363,0.0717749,-3.13633,1.09979,-3.00751,-0.0557438,0.850753,0.0327705,0.521572
candidate_5,angular_groundtruth_frame_id,3,5,[],[],-0.0615784,-0.000191051,0.0626935,-3.1304,1.07838,-3.00657,-0.0550195,0.856351,0.0298424,0.512587
candidate_6,angular_groundtruth_frame_id,3,5,[],[],-0.0652691,-0.00728366,0.0560248,-3.13108,1.06523,-3.0366,-0.0425381,0.860422,0.0221218,0.507321
candidate_7,angular_groundtruth_frame_id,3,5,[],[],-0.0182276,-0.0064012,0.0873604,2.98526,0.543026,-3.13129,0.0258898,-0.960304,-0.0766014,-0.266979
candidate_8,angular_groundtruth_frame_id,3,5,[],[],-0.0190652,-0.00759594,0.0863882,2.99309,0.533761,3.125,-0.0115819,0.96207,0.0693709,0.263582
candidate_9,angular_groundtruth_frame_id,3,5,[],[],-0.0203925,-0.00378679,0.0858822,2.98109,0.526217,3.1276,-0.014114,0.962601,0.0755916,0.259781
candidate_10,angular_groundtruth_frame_id,3,5,[],[],-0.0261078,-0.00474565,0.0829777,2.99168,0.51497,3.13179,-0.0143453,0.9644,0.0711738,0.254286
candidate_11,angular_groundtruth_frame_id,3,5,[],[],-0.0227076,-0.00474878,0.0849457,2.99748,0.528496,3.12901,-0.0127441,0.962884,0.067854,0.260938
candidate_12,angular_groundtruth_frame_id,3,5,[],[],0.0156107,0.000185481,0.0836118,3.008,-0.0764522,-3.05348,0.0413629,-0.996186,-0.0649547,0.0410321
candidate_13,angular_groundtruth_frame_id,3,5,[],[],0.0153993,0.000469965,0.0832666,3.01127,-0.0671442,-3.08492,0.0260724,-0.996977,-0.0641029,0.035325
candidate_14,angular_groundtruth_frame_id,3,5,[],[],0.0167072,0.00146487,0.0833025,3.0045,-0.0579074,-3.07931,0.0290678,-0.996812,-0.0675332,0.0309994
candidate_15,angular_groundtruth_frame_id,3,5,[],[],0.0198275,0.00246627,0.0833929,3.00866,-0.0442936,-3.04728,0.045553,-0.996508,-0.0652881,0.0252017
candidate_16,angular_groundtruth_frame_id,3,5,[],[],0.0174568,0.0033599,0.0835108,3.00378,-0.0549255,-2.99726,0.0700211,-0.994791,-0.0666723,0.0322856
candidate_17,angular_groundtruth_frame_id,3,5,[],[],0.0204371,0.00262324,0.0833517,2.99525,-0.0383619,-3.03674,0.0508535,-0.995844,-0.0719876,0.0229324
candidate_18,angular_groundtruth_frame_id,3,5,[],[],0.0589344,0.00296696,0.0831044,2.99034,-0.568132,-2.99053,0.051113,-0.956049,-0.0512332,0.284136
candidate_19,angular_groundtruth_frame_id,3,5,[],[],0.0574953,0.00160881,0.0835828,3.03188,-0.571891,-3.01757,0.0439313,-0.95707,-0.0350455,0.284359
candidate_20,angular_groundtruth_frame_id,3,5,[],[],0.0589637,0.00111035,0.0827582,3.06864,-0.56991,-3.05735,0.0301411,-0.958617,-0.0231386,0.282152
candidate_21,angular_groundtruth_frame_id,3,5,[],[],0.0589502,0.000458327,0.0831015,3.09546,-0.558416,-3.06153,0.0321116,-0.960503,-0.0111251,0.276188
candidate_22,angular_groundtruth_frame_id,3,5,[],[],0.0590194,-0.000245077,0.0829249,3.10404,-0.543919,-3.10033,0.0148237,-0.962976,-0.0125434,0.268888
candidate_23,angular_groundtruth_frame_id,3,5,[],[],0.0920857,0.0012561,0.046646,2.89079,-0.932139,-2.92501,0.039919,-0.887209,-0.0628916,0.455314
candidate_24,angular_groundtruth_frame_id,3,5,[],[],0.0895117,0.00223828,0.0489353,2.90142,-0.92538,-2.92492,0.0429006,-0.888984,-0.0586593,0.452136
candidate_25,angular_groundtruth_frame_id,3,5,[],[],0.0936566,0.000477702,0.0455137,2.91313,-0.900226,-2.92691,0.0465308,-0.894694,-0.0557329,0.44074
candidate_26,angular_groundtruth_frame_id,3,5,[],[],0.090189,0.00367111,0.0481647,2.90184,-0.891749,-2.91777,0.0487863,-0.895915,-0.0594081,0.437524
candidate_27,angular_groundtruth_frame_id,3,5,[],[],0.0909053,0.0022217,0.0478578,2.9139,-0.885667,-2.92839,0.0471108,-0.897776,-0.056764,0.434232
candidate_28,angular_groundtruth_frame_id,3,5,[],[],0.091373,0.00557974,0.0467262,2.95678,-0.8802,-2.95607,0.0443003,-0.900618,-0.0438307,0.430121
