Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],0.0730033,1.58756,0.077093,3.05557,-0.0703123,-1.32732,0.785596,-0.616246,0.00119274,0.0554814
candidate_1,6dmimic_base,3,5,[],[],0.0660846,1.58629,0.0776909,3.05444,-0.0713264,-1.35717,0.776254,-0.627906,0.000404752,0.0562485
candidate_2,6dmimic_base,3,5,[],[],0.0537519,1.58435,0.077698,3.06305,-0.0546044,-1.33219,0.784681,-0.618055,-0.00280342,0.0477116
candidate_3,6dmimic_base,3,5,[],[],0.045376,1.58255,0.0778954,3.06891,-0.0680678,-1.3439,0.780869,-0.622711,0.00400816,0.0495861
candidate_4,6dmimic_base,3,5,[],[],0.0358914,1.57987,0.0781765,3.07028,-0.0716824,-1.34403,0.780775,-0.622767,0.00584622,0.0501727
candidate_5,6dmimic_base,3,5,[],[],0.0257201,1.57889,0.0784321,3.08761,-0.0575959,-1.35413,0.778322,-0.626624,0.00553355,0.0390587
candidate_6,6dmimic_base,3,5,[],[],0.017045,1.57834,0.0782292,3.06891,-0.0648268,-1.29852,0.794874,-0.60482,0.00384168,0.0485054
candidate_7,6dmimic_base,3,5,[],[],0.0076066,1.57766,0.079116,3.10818,-0.0675687,-1.32757,0.786758,-0.61611,0.0163161,0.0339579
candidate_8,6dmimic_base,3,5,[],[],-0.0026021,1.57484,0.0789945,3.10133,-0.0618353,-1.29429,0.796892,-0.602996,0.0125256,0.0346875
candidate_9,6dmimic_base,3,5,[],[],-0.0096924,1.56514,0.0628343,3.08649,-0.0519864,-1.27696,0.802001,-0.596122,0.00445033,0.0375968
candidate_10,6dmimic_base,3,5,[],[],-0.0258171,1.5696,0.078965,3.01579,-0.0208096,-1.31974,0.788067,-0.612285,-0.0303263,0.0560249
