Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,linear_groundtruth_frame_id,3,5,[],[],0.0053214,0.171921,0.0245925,3.04679,-0.0826376,0.0657684,0.997549,0.0308571,0.0427949,0.045961
candidate_1,linear_groundtruth_frame_id,3,5,[],[],0.0047458,0.167623,0.0253612,3.07842,-0.0638529,0.0727188,0.998368,0.0353073,0.0330315,0.0303852
candidate_2,linear_groundtruth_frame_id,3,5,[],[],0.00420354,0.155431,0.0252596,3.07342,-0.081828,0.0857462,0.997725,0.0414067,0.0423006,0.0322657
candidate_3,linear_groundtruth_frame_id,3,5,[],[],0.00413445,0.145022,0.0252113,3.07741,-0.0775101,0.0773001,0.998037,0.0373493,0.0399353,0.0305412
candidate_4,linear_groundtruth_frame_id,3,5,[],[],0.00382733,0.134412,0.0253628,3.08335,-0.0624159,0.0630917,0.998621,0.0306037,0.0320921,0.028107
candidate_5,linear_groundtruth_frame_id,3,5,[],[],0.00431173,0.128884,0.0258643,3.10351,-0.0485815,0.0902945,0.998526,0.0446484,0.0251182,0.0179185
candidate_6,linear_groundtruth_frame_id,3,5,[],[],0.00328674,0.116511,0.0258071,3.11093,-0.0650328,0.103495,0.998042,0.0511931,0.033256,0.0136229
candidate_7,linear_groundtruth_frame_id,3,5,[],[],0.0032574,0.104519,0.0254813,3.09864,-0.0625438,0.0820487,0.998467,0.0403125,0.0321135,0.0201624
candidate_8,linear_groundtruth_frame_id,3,5,[],[],0.00505272,0.0951157,0.0254548,3.07969,-0.0588149,0.0914494,0.998086,0.0447581,0.0307724,0.0295591
candidate_9,linear_groundtruth_frame_id,3,5,[],[],0.00424666,0.0867116,0.0254454,3.08927,-0.0540425,0.0938878,0.998225,0.0461875,0.028206,0.0248515
candidate_10,linear_groundtruth_frame_id,3,5,[],[],0.00534477,0.0756753,0.0254882,3.0226,-0.0462624,0.0822072,0.997177,0.0396342,0.0255115,0.0584483
