Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],0.0709133,1.5862,0.0770096,3.03725,-0.0680678,-1.33194,0.783698,-0.618018,-0.0054804,0.0619766
candidate_1,6dmimic_base,3,5,[],[],0.066591,1.58603,0.0778342,3.06899,-0.0492183,-1.32517,0.787097,-0.61527,-0.00293308,0.0437334
candidate_2,6dmimic_base,3,5,[],[],0.0544858,1.58447,0.0778673,3.06418,-0.0670713,-1.31199,0.790612,-0.610176,0.002959,0.0510854
candidate_3,6dmimic_base,3,5,[],[],0.0442191,1.58275,0.0779286,3.06804,-0.0628319,-1.32047,0.788218,-0.613496,0.00225403,0.0482784
candidate_4,6dmimic_base,3,5,[],[],0.033716,1.58123,0.078196,3.07377,-0.0478726,-1.3348,0.784254,-0.619052,-0.00219017,0.041426
candidate_5,6dmimic_base,3,5,[],[],0.02836,1.5798,0.0787504,3.09434,-0.0337843,-1.30775,0.793155,-0.608327,-0.00096277,0.0290182
candidate_6,6dmimic_base,3,5,[],[],0.0159943,1.57869,0.0788367,3.10195,-0.0501154,-1.29441,0.797065,-0.603048,0.00803715,0.0309114
candidate_7,6dmimic_base,3,5,[],[],0.0041713,1.57667,0.0786355,3.08935,-0.047822,-1.31586,0.790381,-0.611592,0.00294516,0.0352753
candidate_8,6dmimic_base,3,5,[],[],-0.0047834,1.57328,0.0786822,3.07053,-0.0440067,-1.3065,0.792944,-0.607862,-0.00412346,0.0415653
candidate_9,6dmimic_base,3,5,[],[],-0.0132012,1.57263,0.0787719,3.08016,-0.0392123,-1.30411,0.793945,-0.606897,-0.00305832,0.0362982
candidate_10,6dmimic_base,3,5,[],[],-0.0238838,1.56966,0.0789149,3.01331,-0.0315398,-1.31585,0.788918,-0.610945,-0.026737,0.0603338
