Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],0.0748189,1.58763,0.0771244,3.07066,-0.0590916,-1.34814,0.779801,-0.624326,0.000942222,0.0461199
candidate_1,6dmimic_base,3,5,[],[],0.0671016,1.58567,0.0776608,3.06442,-0.052983,-1.32533,0.786864,-0.615351,-0.00285666,0.0466837
candidate_2,6dmimic_base,3,5,[],[],0.0563188,1.5843,0.0777298,3.08912,-0.0429351,-1.33331,0.785093,-0.61845,0.00064485,0.0338826
candidate_3,6dmimic_base,3,5,[],[],0.0476408,1.58279,0.0781102,3.08886,-0.0543548,-1.32695,0.786851,-0.615981,0.00517156,0.0374926
candidate_4,6dmimic_base,3,5,[],[],0.0369089,1.58013,0.077811,3.06318,-0.050241,-1.33343,0.784396,-0.618512,-0.00450877,0.0463154
candidate_5,6dmimic_base,3,5,[],[],0.0222338,1.57614,0.0775602,3.04747,-0.0649507,-1.30164,0.793361,-0.606065,-0.00268264,0.0570579
candidate_6,6dmimic_base,3,5,[],[],0.0214132,1.57685,0.0786056,3.08163,-0.0772937,-1.34216,0.781494,-0.621995,0.011618,0.0474745
candidate_7,6dmimic_base,3,5,[],[],0.0053046,1.575,0.0783694,3.06953,-0.0537317,-1.31835,0.789108,-0.61261,-0.000832523,0.044906
candidate_8,6dmimic_base,3,5,[],[],-0.0016206,1.57413,0.0784009,3.0825,-0.050241,-1.3075,0.79276,-0.6083,0.00196955,0.0387121
candidate_9,6dmimic_base,3,5,[],[],-0.0140562,1.57005,0.0784507,3.04809,-0.0492427,-1.37071,0.772387,-0.632954,-0.0105312,0.0517345
candidate_10,6dmimic_base,3,5,[],[],-0.0265561,1.56923,0.0786361,3.01083,-0.020272,-1.32632,0.78592,-0.614783,-0.0322489,0.057712
