Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],-0.119657,1.53664,0.194756,3.0724,-0.0378981,-1.63512,0.682992,-0.729361,-0.0122742,0.037468
candidate_1,6dmimic_base,3,5,[],[],-0.124309,1.53557,0.19412,3.05308,-0.0416383,-1.64348,0.67946,-0.732082,-0.0182308,0.0453504
candidate_2,6dmimic_base,3,5,[],[],-0.123444,1.53648,0.194408,3.07876,-0.0395195,-1.65432,0.676045,-0.735926,-0.00974496,0.0357952
candidate_3,6dmimic_base,3,5,[],[],-0.124926,1.53621,0.194552,3.082,-0.0436332,-1.63999,0.681286,-0.731086,-0.00690015,0.036262
candidate_4,6dmimic_base,3,5,[],[],-0.122988,1.53717,0.19494,3.08998,-0.0408913,-1.64846,0.678366,-0.733987,-0.00505641,0.0325211
candidate_5,6dmimic_base,3,5,[],[],-0.121516,1.53695,0.195179,3.0941,-0.0357792,-1.67701,0.667963,-0.7436,-0.00569957,0.0291728
candidate_6,6dmimic_base,3,5,[],[],-0.122246,1.53703,0.195017,3.08923,-0.0432597,-1.63026,0.684966,-0.727784,-0.00422058,0.0336832
candidate_7,6dmimic_base,3,5,[],[],-0.118026,1.53205,0.194902,3.07702,-0.0321647,-2.16271,0.469368,-0.882266,-0.0209326,0.0293615
candidate_8,6dmimic_base,3,5,[],[],-0.119062,1.53214,0.194706,3.06654,-0.0353726,-2.16782,0.466889,-0.883343,-0.0248822,0.0331693
candidate_9,6dmimic_base,3,5,[],[],-0.120516,1.53198,0.194545,3.06181,-0.0359032,-2.16683,0.467235,-0.883051,-0.026833,0.0345224
candidate_10,6dmimic_base,3,5,[],[],-0.121271,1.53289,0.194434,3.052,-0.047007,-2.16607,0.46712,-0.882748,-0.0285455,0.0417209
candidate_11,6dmimic_base,3,5,[],[],-0.119441,1.53241,0.194666,3.05968,-0.0383972,-2.16456,0.468143,-0.882495,-0.0271471,0.0361505
candidate_12,6dmimic_base,3,5,[],[],-0.119091,1.5326,0.194897,3.06829,-0.0360707,-2.17014,0.465876,-0.883908,-0.0239864,0.0330421
candidate_13,6dmimic_base,3,5,[],[],-0.118545,1.5328,0.194933,3.06929,-0.0382733,-2.16296,0.469018,-0.882242,-0.0229102,0.0338652
candidate_14,6dmimic_base,3,5,[],[],-0.121423,1.52837,0.194787,3.09259,-0.00322188,-2.6623,0.23725,-0.971138,-0.0234169,0.00737958
candidate_15,6dmimic_base,3,5,[],[],-0.120411,1.52875,0.195012,3.09434,-0.000748746,-2.66262,0.237127,-0.971191,-0.0228588,0.0059667
candidate_16,6dmimic_base,3,5,[],[],-0.120679,1.52855,0.194733,3.0926,-0.00947539,-2.6458,0.245179,-0.969157,-0.0225829,0.0106015
candidate_17,6dmimic_base,3,5,[],[],-0.118723,1.52868,0.194629,3.08101,-0.0246842,-2.65714,0.239373,-0.970377,-0.0264436,0.0192407
candidate_18,6dmimic_base,3,5,[],[],-0.118696,1.52843,0.194528,3.07702,-0.0287979,-2.64829,0.243556,-0.969243,-0.027789,0.0218368
candidate_19,6dmimic_base,3,5,[],[],-0.119487,1.52878,0.194448,3.06904,-0.0251834,-2.65839,0.23864,-0.970349,-0.0322027,0.0208948
candidate_20,6dmimic_base,3,5,[],[],-0.118756,1.52842,0.194517,3.07664,-0.0287979,-2.65078,0.242343,-0.96954,-0.0279973,0.0218474
