Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,angular_groundtruth_frame_id,3,5,[],[],0.00440985,-0.00588325,0.0938734,3.02657,-0.0911246,1.61296,0.692071,0.718104,0.0729174,0.00691374
candidate_1,angular_groundtruth_frame_id,3,5,[],[],0.0029278,-0.00533737,0.0942745,3.03697,-0.089475,1.59683,0.697867,0.712923,0.0685811,0.00446419
candidate_2,angular_groundtruth_frame_id,3,5,[],[],0.000985336,-0.00461374,0.0943686,3.04338,-0.0875884,1.61736,0.690514,0.720329,0.0656661,0.00222827
candidate_3,angular_groundtruth_frame_id,3,5,[],[],0.0105024,-0.00985979,0.0947384,3.05071,-0.0893527,2.1267,0.486735,0.871228,0.061342,-0.0169411
candidate_4,angular_groundtruth_frame_id,3,5,[],[],0.00965024,-0.00953295,0.094842,3.0494,-0.0865092,2.13158,0.48459,0.87246,0.0611903,-0.015529
candidate_5,angular_groundtruth_frame_id,3,5,[],[],0.0107409,-0.0105513,0.094719,3.04187,-0.08149,2.12905,0.48569,0.871763,0.0632791,-0.0114319
candidate_6,angular_groundtruth_frame_id,3,5,[],[],0.0106171,-0.00642111,0.0947867,3.01614,-0.101513,2.67301,0.234493,0.968778,0.0726478,-0.0347178
candidate_7,angular_groundtruth_frame_id,3,5,[],[],0.0170396,-0.00796573,0.0945187,3.02639,-0.0828575,2.66145,0.239489,0.968311,0.0657021,-0.0264858
candidate_8,angular_groundtruth_frame_id,3,5,[],[],0.0162405,-0.00808547,0.094582,3.02971,-0.0845734,2.66717,0.236716,0.969053,0.0642184,-0.0278982
candidate_9,angular_groundtruth_frame_id,3,5,[],[],0.0158996,-0.00129847,0.0950294,3.00254,-0.0776587,-3.09193,0.0220552,-0.996592,-0.0684328,0.0404375
candidate_10,angular_groundtruth_frame_id,3,5,[],[],0.0175517,-0.00038256,0.0953105,3.00165,-0.0511689,-3.0982,0.019848,-0.997031,-0.0693204,0.0270294
candidate_11,angular_groundtruth_frame_id,3,5,[],[],0.0172428,-0.00163484,0.0950616,3.00863,-0.0534168,-3.09819,0.0198694,-0.997239,-0.0658166,0.028081
candidate_12,angular_groundtruth_frame_id,3,5,[],[],-0.0271088,-0.270403,0.191006,-2.53747,-0.431983,-2.91749,-0.167632,0.919564,-0.311634,-0.170838
candidate_13,angular_groundtruth_frame_id,3,5,[],[],-0.0223778,-0.271734,0.191861,-2.51887,-0.395577,-2.91647,-0.164656,0.92069,-0.319491,-0.152129
candidate_14,angular_groundtruth_frame_id,3,5,[],[],-0.0183801,-0.272053,0.192129,-2.51438,-0.386477,-2.91459,-0.164591,0.920806,-0.321491,-0.147207
candidate_15,angular_groundtruth_frame_id,3,5,[],[],-0.00270123,-0.00375374,0.0940718,3.06781,-0.126659,1.67033,0.670985,0.737851,0.0697322,-0.0221873
candidate_16,angular_groundtruth_frame_id,3,5,[],[],-0.00137415,-0.00485382,0.0941829,3.06399,-0.119561,1.66985,0.671249,0.737808,0.0687737,-0.0182623
candidate_17,angular_groundtruth_frame_id,3,5,[],[],-0.00516782,-0.00269479,0.0948158,3.07783,-0.127648,1.66043,0.6745,0.734829,0.0664905,-0.025588
candidate_18,angular_groundtruth_frame_id,3,5,[],[],0.00820792,-0.00886799,0.0947099,3.05681,-0.0820714,2.14784,0.477379,0.876719,0.0567596,-0.0158475
candidate_19,angular_groundtruth_frame_id,3,5,[],[],0.008762,-0.00869313,0.0949103,3.05623,-0.0729987,2.14221,0.479764,0.875602,0.0548963,-0.0115688
candidate_20,angular_groundtruth_frame_id,3,5,[],[],0.0103085,-0.00935,0.0947099,3.05242,-0.0562434,2.14375,0.478916,0.876279,0.0525643,-0.00334714
candidate_21,angular_groundtruth_frame_id,3,5,[],[],0.0143259,-0.00552924,0.0947412,3.01635,-0.0940676,2.7781,0.183089,0.979984,0.0699617,-0.0348528
candidate_22,angular_groundtruth_frame_id,3,5,[],[],0.0158361,-0.00708955,0.0944534,3.01919,-0.0744431,2.76657,0.188175,0.979528,0.0669751,-0.025098
candidate_23,angular_groundtruth_frame_id,3,5,[],[],0.0139866,-0.00762313,0.0947685,3.02747,-0.0624102,2.74082,0.200373,0.977564,0.0620631,-0.0191794
candidate_24,angular_groundtruth_frame_id,3,5,[],[],0.0160643,-0.00278803,0.0949371,3.00196,-0.0988896,-3.10506,0.0147492,-0.996241,-0.0687619,0.0505685
candidate_25,angular_groundtruth_frame_id,3,5,[],[],0.0139086,-0.00204578,0.0950381,3.00817,-0.0815249,-3.10931,0.0133733,-0.996861,-0.0659434,0.0417302
candidate_26,angular_groundtruth_frame_id,3,5,[],[],0.0129127,-0.00117329,0.0953719,3.01744,-0.0789035,-3.11354,0.0115396,-0.997234,-0.0614276,0.040231
candidate_27,angular_groundtruth_frame_id,3,5,[],[],-0.00584587,-0.15179,0.150443,-0.161975,-0.25366,-2.74305,-0.139466,0.0537033,-0.971176,0.185694
candidate_28,angular_groundtruth_frame_id,3,5,[],[],-0.00763578,-0.150978,0.154042,-0.141265,-0.256362,-2.76053,-0.138459,0.0445801,-0.973129,0.178499
