Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],-0.127335,1.54111,0.193693,3.02528,-0.03391,-1.14257,0.839132,-0.54055,-0.0171861,0.0580393
candidate_1,6dmimic_base,3,5,[],[],-0.125742,1.54114,0.194058,3.03475,-0.0322886,-1.15865,0.835058,-0.547328,-0.0157369,0.0535013
candidate_2,6dmimic_base,3,5,[],[],-0.123662,1.5412,0.194104,3.04234,-0.0303687,-1.13819,0.84085,-0.538778,-0.0139528,0.0499543
candidate_3,6dmimic_base,3,5,[],[],-0.134475,1.54246,0.194811,3.07771,-0.0388632,-0.630645,0.94984,-0.310496,0.00856136,0.0363766
candidate_4,6dmimic_base,3,5,[],[],-0.133558,1.54247,0.194893,3.07664,-0.0361528,-0.625701,0.950623,-0.308118,0.00719734,0.0364487
candidate_5,6dmimic_base,3,5,[],[],-0.134959,1.54301,0.194832,3.06899,-0.0310669,-0.628086,0.950177,-0.309202,0.00355303,0.0393106
candidate_6,6dmimic_base,3,5,[],[],-0.133283,1.53922,0.194663,3.06555,-0.0723072,-0.086893,0.997622,-0.0447458,0.0344356,0.0395218
candidate_7,6dmimic_base,3,5,[],[],-0.13984,1.53824,0.194506,3.07539,-0.0531086,-0.0974889,0.99787,-0.0495589,0.0248932,0.0343353
candidate_8,6dmimic_base,3,5,[],[],-0.139141,1.53865,0.194574,3.07888,-0.0551018,-0.0918794,0.998035,-0.0467462,0.0260657,0.0325683
candidate_9,6dmimic_base,3,5,[],[],-0.136251,1.53245,0.194632,3.05994,-0.0766706,0.43122,0.97565,0.21208,0.0461334,0.03165
candidate_10,6dmimic_base,3,5,[],[],-0.137433,1.53096,0.194867,3.05894,-0.0498658,0.426483,0.97643,0.210376,0.0330856,0.0350952
candidate_11,6dmimic_base,3,5,[],[],-0.137625,1.53225,0.194688,3.06592,-0.0521103,0.42636,0.976541,0.210382,0.0334445,0.0314504
candidate_12,6dmimic_base,3,5,[],[],-0.195467,1.79377,0.306103,-2.475,-0.440322,0.583689,-0.862609,-0.333749,-0.105785,0.365139
candidate_13,6dmimic_base,3,5,[],[],-0.200344,1.79318,0.307054,-2.45742,-0.404044,0.587179,-0.863931,-0.331506,-0.085834,0.36927
candidate_14,6dmimic_base,3,5,[],[],-0.204172,1.79195,0.307355,-2.45318,-0.395067,0.589672,-0.863965,-0.331586,-0.0806191,0.37029
candidate_15,6dmimic_base,3,5,[],[],-0.119919,1.5418,0.193744,3.0698,-0.0694641,-1.08548,0.854586,-0.516906,0.0111917,0.0486353
candidate_16,6dmimic_base,3,5,[],[],-0.121565,1.54232,0.193923,3.06596,-0.0623659,-1.08594,0.85454,-0.517072,0.00715039,0.0484506
candidate_17,6dmimic_base,3,5,[],[],-0.117209,1.54171,0.194419,3.07926,-0.0704363,-1.09532,0.852231,-0.521051,0.0138312,0.0449124
candidate_18,6dmimic_base,3,5,[],[],-0.13197,1.5424,0.194717,3.08487,-0.0321647,-0.609369,0.953298,-0.300268,0.00682875,0.0318706
candidate_19,6dmimic_base,3,5,[],[],-0.132414,1.54202,0.19491,3.084,-0.0229389,-0.614729,0.952576,-0.302717,0.00221616,0.0309112
candidate_20,6dmimic_base,3,5,[],[],-0.134104,1.54206,0.194752,3.08026,-0.00623257,-0.612734,0.952954,-0.301545,-0.00627812,0.0301747
candidate_21,6dmimic_base,3,5,[],[],-0.136393,1.53699,0.19458,3.06854,-0.0701867,0.018202,0.998688,0.00780797,0.0353934,0.0361759
candidate_22,6dmimic_base,3,5,[],[],-0.138393,1.53788,0.194386,3.07103,-0.0499915,0.00773006,0.999061,0.00297982,0.0251137,0.0351658
candidate_23,6dmimic_base,3,5,[],[],-0.136868,1.53906,0.194726,3.07864,-0.0366519,-0.0173294,0.999294,-0.00923555,0.0180425,0.0316249
candidate_24,6dmimic_base,3,5,[],[],-0.136969,1.53377,0.194625,3.05944,-0.0971154,0.416884,0.976789,0.204568,0.0559358,0.0300935
candidate_25,6dmimic_base,3,5,[],[],-0.134683,1.53389,0.194676,3.06555,-0.0795364,0.413643,0.977518,0.20356,0.0466823,0.0290158
candidate_26,6dmimic_base,3,5,[],[],-0.13342,1.53344,0.194957,3.0748,-0.0766776,0.409571,0.9781,0.201842,0.0442923,0.0248762
candidate_27,6dmimic_base,3,5,[],[],-0.171466,1.67763,0.258723,-0.105842,-0.272022,0.76994,0.00227567,-0.145173,0.364895,0.919658
candidate_28,6dmimic_base,3,5,[],[],-0.169406,1.67736,0.262277,-0.0847724,-0.273767,0.752237,0.0110344,-0.142223,0.358172,0.922694
