Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,angular_groundtruth_frame_id,3,5,[],[],0.00118456,-0.000761234,0.0953202,3.09804,-0.109533,1.13775,0.841688,0.536744,0.0578195,-0.0111615
candidate_1,angular_groundtruth_frame_id,3,5,[],[],0.00188215,-0.00139386,0.0951811,3.09847,-0.111757,1.11839,0.846801,0.528534,0.0587515,-0.0113738
candidate_2,angular_groundtruth_frame_id,3,5,[],[],0.00168952,-0.00117638,0.0954073,3.10655,-0.105824,1.1024,0.851059,0.522107,0.0542104,-0.0127889
candidate_3,angular_groundtruth_frame_id,3,5,[],[],0.00208153,-0.000811203,0.095157,3.0968,-0.112521,1.10547,0.850194,0.522982,0.0595852,-0.010484
candidate_4,angular_groundtruth_frame_id,3,5,[],[],0.000278286,-0.000139792,0.0952726,3.09346,-0.112241,1.08268,0.856118,0.513168,0.0604383,-0.00830222
candidate_5,angular_groundtruth_frame_id,3,5,[],[],0.00249227,-7.05824e-05,0.0950315,3.09426,-0.104547,1.05898,0.862269,0.503195,0.0570186,-0.00598785
candidate_6,angular_groundtruth_frame_id,3,5,[],[],1.54699e-05,0.00447469,0.0952736,3.10848,-0.0719669,0.572299,0.958754,0.281468,0.0391776,0.00571751
candidate_7,angular_groundtruth_frame_id,3,5,[],[],-0.00370975,0.00395524,0.0953091,3.09272,-0.0732107,0.564799,0.959709,0.277532,0.0419407,0.0132532
candidate_8,angular_groundtruth_frame_id,3,5,[],[],5.92426e-05,0.00345748,0.0950494,3.09506,-0.0862115,0.554008,0.961,0.272183,0.0477941,0.0105727
candidate_9,angular_groundtruth_frame_id,3,5,[],[],-0.00248743,0.00321203,0.0951947,3.08549,-0.0699479,0.554052,0.961175,0.272278,0.0412866,0.017402
candidate_10,angular_groundtruth_frame_id,3,5,[],[],0.00101211,0.00135467,0.0947403,3.07119,-0.0788262,0.557685,0.960415,0.273525,0.0475375,0.022972
candidate_11,angular_groundtruth_frame_id,3,5,[],[],0.00183368,0.000823261,0.0944464,3.06121,-0.0841708,0.550025,0.961252,0.269472,0.0513604,0.0272182
candidate_12,angular_groundtruth_frame_id,3,5,[],[],0.000723778,0.0095887,0.0960785,-3.13877,-0.0236467,0.126032,-0.997943,-0.0629865,-0.0117107,0.00215376
candidate_13,angular_groundtruth_frame_id,3,5,[],[],0.00440157,0.00874938,0.0954053,3.14139,-0.0517341,0.114069,0.99804,0.056982,0.025828,-0.00137077
candidate_14,angular_groundtruth_frame_id,3,5,[],[],0.00255464,0.00907984,0.0956252,3.13747,-0.0523961,0.126972,0.997644,0.0633676,0.0262731,0.000396347
candidate_15,angular_groundtruth_frame_id,3,5,[],[],0.00308107,0.00890707,0.0955481,3.13559,-0.0517275,0.129835,0.99756,0.0647727,0.0260008,0.00131537
candidate_16,angular_groundtruth_frame_id,3,5,[],[],0.000749021,0.00912276,0.0958795,-3.13138,-0.054781,0.130776,-0.997467,-0.0654555,-0.0269948,0.0068809
candidate_17,angular_groundtruth_frame_id,3,5,[],[],0.00246561,0.00872572,0.0955728,-3.13435,-0.0691707,0.122927,-0.997501,-0.0615126,-0.0342906,0.00573613
