Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],0.0753053,1.58749,0.076849,3.03239,-0.105093,-1.32807,0.783486,-0.61679,0.00771138,0.0752415
candidate_1,6dmimic_base,3,5,[],[],0.0669199,1.58873,0.0771648,3.06181,-0.092876,-1.3161,0.788572,-0.611895,0.0123338,0.0598879
candidate_2,6dmimic_base,3,5,[],[],0.0533232,1.58477,0.0771093,3.0547,-0.105093,-1.32171,0.786233,-0.614169,0.0148036,0.0664489
candidate_3,6dmimic_base,3,5,[],[],0.045447,1.58256,0.0774599,3.05071,-0.0870169,-1.34241,0.780296,-0.622246,0.00580008,0.0625601
candidate_4,6dmimic_base,3,5,[],[],0.0360637,1.58299,0.0776855,3.0552,-0.0892614,-1.31274,0.789511,-0.610594,0.00898611,0.0613776
candidate_5,6dmimic_base,3,5,[],[],0.0251212,1.58025,0.0777577,3.06106,-0.0834023,-1.31074,0.790468,-0.609761,0.00851208,0.0572754
candidate_6,6dmimic_base,3,5,[],[],0.0177347,1.57887,0.0782224,3.06503,-0.0766776,-1.32575,0.786167,-0.61564,0.00665541,0.0537148
candidate_7,6dmimic_base,3,5,[],[],0.0056049,1.57657,0.0783678,3.07402,-0.0669456,-1.34216,0.781563,-0.622014,0.00520201,0.0472371
candidate_8,6dmimic_base,3,5,[],[],-0.0033529,1.57567,0.0782362,3.07739,-0.0715585,-1.3156,0.789722,-0.611582,0.00868237,0.0472415
candidate_9,6dmimic_base,3,5,[],[],-0.0114118,1.57458,0.0783626,3.07265,-0.0774176,-1.31336,0.790146,-0.610727,0.00960855,0.0508868
candidate_10,6dmimic_base,3,5,[],[],-0.0268108,1.57072,0.0793198,3.03251,-0.0206944,-1.32084,0.788172,-0.612949,-0.0252808,0.0493876
