Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],-0.0924273,1.46726,0.126532,-3.03039,1.34677,-0.919539,-0.684076,0.377401,0.538734,0.315236
candidate_1,6dmimic_base,3,5,[],[],-0.087349,1.46977,0.128917,-2.20148,1.34228,-1.0108,-0.474521,0.584484,0.313389,0.578787
candidate_2,6dmimic_base,3,5,[],[],-0.0868044,1.4702,0.129374,-3.07951,1.33555,-0.993715,-0.680765,0.390993,0.532486,0.316452
candidate_3,6dmimic_base,3,5,[],[],-0.0934806,1.46717,0.12779,-3.09921,1.32121,-0.989352,-0.688633,0.38623,0.531975,0.305965
candidate_4,6dmimic_base,3,5,[],[],-0.0946161,1.46692,0.127669,-3.09858,1.32159,-0.987233,-0.688844,0.385614,0.532309,0.305684
candidate_5,6dmimic_base,3,5,[],[],-0.0907878,1.4692,0.130567,3.07103,1.33518,-1.10916,0.6787,-0.394714,-0.540565,-0.302253
candidate_6,6dmimic_base,3,5,[],[],-0.08397,1.47104,0.12611,-2.67185,1.31835,-1.03361,-0.597967,0.503782,0.426961,0.45425
candidate_7,6dmimic_base,3,5,[],[],-0.0902505,1.46915,0.128097,1.45712,1.32773,-1.05092,0.684259,0.134679,-0.649677,0.302607
candidate_8,6dmimic_base,3,5,[],[],-0.101996,1.4943,0.170239,3.01219,0.903707,-1.25938,0.742202,-0.505867,-0.386408,-0.209581
candidate_9,6dmimic_base,3,5,[],[],-0.102605,1.49373,0.169179,3.03513,0.894357,-1.24629,0.744589,-0.506778,-0.378649,-0.213043
candidate_10,6dmimic_base,3,5,[],[],-0.101049,1.4949,0.169566,3.01418,0.883261,-1.2539,0.746603,-0.507277,-0.379192,-0.203637
candidate_11,6dmimic_base,3,5,[],[],-0.0951536,1.49609,0.168642,3.04772,0.868177,-1.24405,0.748013,-0.512019,-0.366236,-0.210201
candidate_12,6dmimic_base,3,5,[],[],-0.101475,1.4937,0.167654,3.0634,0.859981,-1.20649,0.757207,-0.501863,-0.363179,-0.207056
candidate_13,6dmimic_base,3,5,[],[],-0.0983543,1.49426,0.167164,3.08179,0.860215,-1.21522,0.753023,-0.50844,-0.3577,-0.215631
candidate_14,6dmimic_base,3,5,[],[],-0.109596,1.53577,0.189948,3.0961,0.20432,-1.14633,0.836849,-0.537379,-0.097933,-0.0362792
candidate_15,6dmimic_base,3,5,[],[],-0.109771,1.53544,0.18936,3.09621,0.188496,-1.11389,0.846017,-0.524303,-0.0918047,-0.0305594
candidate_16,6dmimic_base,3,5,[],[],-0.109306,1.53598,0.190058,3.09784,0.198618,-1.12865,0.841746,-0.530249,-0.0953947,-0.0346242
candidate_17,6dmimic_base,3,5,[],[],-0.11047,1.5363,0.189738,3.09734,0.17927,-1.12923,0.842258,-0.531138,-0.0873953,-0.0292696
candidate_18,6dmimic_base,3,5,[],[],-0.109191,1.53498,0.189528,3.10207,0.173287,-1.12673,0.843039,-0.530483,-0.0836599,-0.0295614
candidate_19,6dmimic_base,3,5,[],[],-0.1124,1.55575,0.192065,3.08412,-0.0670713,-1.12624,0.844256,-0.53412,0.0130113,0.0421734
candidate_20,6dmimic_base,3,5,[],[],-0.116469,1.55634,0.191766,3.07053,-0.0674448,-1.12486,0.844307,-0.533619,0.00957312,0.0480008
candidate_21,6dmimic_base,3,5,[],[],-0.113285,1.55537,0.191707,3.0633,-0.0736773,-1.1301,0.84257,-0.535902,0.0101406,0.0527356
candidate_22,6dmimic_base,3,5,[],[],-0.113326,1.55493,0.192041,3.06792,-0.0723072,-1.12873,0.843092,-0.535292,0.010833,0.0504192
candidate_23,6dmimic_base,3,5,[],[],-0.114758,1.55563,0.19191,3.07128,-0.066696,-1.12773,0.843577,-0.534821,0.00938776,0.0475
candidate_24,6dmimic_base,3,5,[],[],-0.122617,1.5781,0.189085,3.05595,-0.333108,-1.13147,0.827945,-0.534127,0.117197,0.124425
candidate_25,6dmimic_base,3,5,[],[],-0.12022,1.57858,0.189125,3.05532,-0.330117,-1.12873,0.82888,-0.533105,0.11595,0.123744
candidate_26,6dmimic_base,3,5,[],[],-0.122898,1.57771,0.189224,3.05395,-0.327373,-1.15304,0.822473,-0.543292,0.112926,0.124978
candidate_27,6dmimic_base,3,5,[],[],-0.12143,1.57782,0.189249,3.052,-0.329052,-1.14331,0.82485,-0.539351,0.113705,0.125676
candidate_28,6dmimic_base,3,5,[],[],-0.124804,1.57793,0.188706,3.03617,-0.318929,-1.15064,0.822671,-0.543472,0.10474,0.12992
candidate_29,6dmimic_base,3,5,[],[],-0.131706,1.6002,0.180928,3.036,-0.578577,-1.07612,0.814161,-0.503419,0.218701,0.189421
candidate_30,6dmimic_base,3,5,[],[],-0.132102,1.5995,0.180784,3.05084,-0.583746,-1.10882,0.806543,-0.514756,0.221522,0.188263
candidate_31,6dmimic_base,3,5,[],[],-0.128513,1.60105,0.181358,3.04946,-0.594161,-1.10467,0.806075,-0.512636,0.225835,0.190909
candidate_32,6dmimic_base,3,5,[],[],-0.13278,1.59895,0.181111,3.04996,-0.601639,-1.11551,0.802311,-0.5165,0.227981,0.193777
candidate_33,6dmimic_base,3,5,[],[],-0.133197,1.59991,0.180506,3.02976,-0.59811,-1.09002,0.807353,-0.508724,0.223852,0.19817
candidate_34,6dmimic_base,3,5,[],[],-0.131987,1.59856,0.181917,3.07038,-0.593295,-1.13307,0.800816,-0.521723,0.228219,0.185513
candidate_35,6dmimic_base,3,5,[],[],-0.129511,1.59954,0.182249,3.07728,-0.60724,-1.12802,0.800908,-0.517987,0.23614,0.185671
candidate_36,6dmimic_base,3,5,[],[],-0.144582,1.62052,0.164496,-3.09023,-0.858452,-1.20378,-0.7553,0.505861,-0.356141,-0.21631
candidate_37,6dmimic_base,3,5,[],[],-0.14096,1.6222,0.164026,-2.28871,-0.835315,-1.19159,-0.782951,0.328124,-0.517831,0.1057
candidate_38,6dmimic_base,3,5,[],[],-0.140926,1.62216,0.164344,-3.10681,-0.811454,-1.20029,-0.762018,0.513168,-0.334692,-0.209684
candidate_39,6dmimic_base,3,5,[],[],-0.14109,1.62339,0.163255,-2.6822,-0.799734,-1.16339,-0.798107,0.418745,-0.431956,-0.033047
candidate_40,6dmimic_base,3,5,[],[],-0.138985,1.62293,0.164781,-3.12332,-0.807157,-1.17053,-0.768547,0.50503,-0.331978,-0.209932
