Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],0.0143772,1.56897,0.0786327,3.02803,-0.0285065,-1.21766,0.81845,-0.571591,-0.0207802,0.0546874
candidate_1,6dmimic_base,3,5,[],[],0.0231939,1.57215,0.07779,3.01742,-0.0610865,-1.21026,0.819382,-0.569067,-0.0102112,0.068342
candidate_2,6dmimic_base,3,5,[],[],0.0333666,1.57613,0.0778194,3.02431,-0.0431672,-1.19834,0.823478,-0.563902,-0.0152538,0.060539
candidate_3,6dmimic_base,3,5,[],[],0.0414931,1.57816,0.0777875,3.03606,-0.0345575,-1.2137,0.819662,-0.570153,-0.0159008,0.0531587
candidate_4,6dmimic_base,3,5,[],[],0.0524108,1.58043,0.0780021,3.04025,-0.0296706,-1.21265,0.820173,-0.569677,-0.0166859,0.0500608
candidate_5,6dmimic_base,3,5,[],[],0.0622162,1.58431,0.0778168,3.04862,-0.0287403,-1.20544,0.822443,-0.566765,-0.0145141,0.046413
candidate_6,6dmimic_base,3,5,[],[],0.0712071,1.5863,0.0774056,3.03675,-0.0263039,-1.18371,0.828312,-0.557657,-0.0183306,0.0508088
candidate_7,6dmimic_base,3,5,[],[],0.0792323,1.59073,0.077265,3.03815,-0.0182684,-1.16763,0.832956,-0.550843,-0.0208838,0.0481607
candidate_8,6dmimic_base,3,5,[],[],0.0933909,1.59329,0.0775821,3.04932,-0.021759,-1.1909,0.826686,-0.560665,-0.0168682,0.0442749
candidate_9,6dmimic_base,3,5,[],[],0.100017,1.59582,0.0774443,3.03513,-0.0102224,-1.21712,0.819144,-0.571091,-0.0262299,0.0465725
candidate_10,6dmimic_base,3,5,[],[],0.107657,1.59906,0.0770143,3.04455,-0.00919265,-1.1724,0.831938,-0.552726,-0.023006,0.0429431
