Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,linear_groundtruth_frame_id,3,5,[],[],0.000166536,0.0784315,0.01761,3.03938,-0.0459526,0.0762579,0.99775,0.0368871,0.0248744,0.0501588
candidate_1,linear_groundtruth_frame_id,3,5,[],[],-0.000472971,0.0877914,0.0168749,3.02867,-0.0786141,0.0832923,0.996863,0.03932,0.041548,0.0547059
candidate_2,linear_groundtruth_frame_id,3,5,[],[],-0.00152159,0.0986616,0.0170244,3.03533,-0.0608284,0.0954232,0.997068,0.045991,0.0328638,0.0515747
candidate_3,linear_groundtruth_frame_id,3,5,[],[],-0.0012537,0.107032,0.0171028,3.04734,-0.0520481,0.0801485,0.997799,0.0387807,0.027858,0.0460123
candidate_4,linear_groundtruth_frame_id,3,5,[],[],-0.000465997,0.118152,0.0174711,3.05151,-0.0471733,0.0812516,0.997927,0.0395011,0.0253693,0.0440192
candidate_5,linear_groundtruth_frame_id,3,5,[],[],-0.00151893,0.128646,0.017401,3.05976,-0.0463238,0.0884798,0.99796,0.0432302,0.0249263,0.03983
candidate_6,linear_groundtruth_frame_id,3,5,[],[],-0.000975278,0.137843,0.017115,3.0475,-0.0441253,0.110254,0.997191,0.0539887,0.0245936,0.0457322
candidate_7,linear_groundtruth_frame_id,3,5,[],[],-0.00304636,0.146775,0.0170531,3.04861,-0.0362607,0.126429,0.996814,0.0622527,0.021009,0.0452295
candidate_8,linear_groundtruth_frame_id,3,5,[],[],-0.00164747,0.161088,0.0175743,3.0602,-0.039503,0.10311,0.997691,0.0506771,0.0218038,0.0396068
candidate_9,linear_groundtruth_frame_id,3,5,[],[],-0.00226905,0.168153,0.0175156,3.04646,-0.0276759,0.0770067,0.998058,0.0377892,0.0156417,0.0469759
candidate_10,linear_groundtruth_frame_id,3,5,[],[],-0.003296,0.176394,0.0171727,3.05509,-0.0271354,0.121752,0.997158,0.0601906,0.0161597,0.0423271
