Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,angular_groundtruth_frame_id,3,5,[],[],-0.0662888,-0.00320043,0.0586499,2.99017,1.0367,-3.12483,0.0447359,-0.865804,-0.0698431,-0.493461
candidate_1,angular_groundtruth_frame_id,3,5,[],[],-0.0674163,-0.00255133,0.0542515,2.99909,1.00691,-3.08882,0.0573867,-0.872488,-0.075033,-0.479419
candidate_2,angular_groundtruth_frame_id,3,5,[],[],-0.064036,-0.00440098,0.0614579,3.04548,1.03977,-3.04409,0.0660799,-0.864681,-0.0658226,-0.493586
candidate_3,angular_groundtruth_frame_id,3,5,[],[],-0.0693472,-0.00177516,0.0548108,2.60189,1.02436,-3.0319,0.176508,-0.831707,-0.257924,-0.458895
candidate_4,angular_groundtruth_frame_id,3,5,[],[],-0.0649084,-0.00442389,0.0578612,3.00181,1.05498,-3.09071,0.0570699,-0.860791,-0.0730972,-0.500438
candidate_5,angular_groundtruth_frame_id,3,5,[],[],-0.0613023,-0.00575085,0.0637466,3.05655,1.09208,-3.05275,0.0599686,-0.851992,-0.0593324,-0.516713
candidate_6,angular_groundtruth_frame_id,3,5,[],[],-0.0258749,-0.00379671,0.0848175,3.02649,0.456065,-3.07476,0.0454891,-0.971523,-0.0635389,-0.223689
candidate_7,angular_groundtruth_frame_id,3,5,[],[],-0.0244505,-0.00512723,0.0819459,3.0095,0.425635,-3.11484,0.0269865,-0.975035,-0.0673242,-0.209872
candidate_8,angular_groundtruth_frame_id,3,5,[],[],-0.0265688,-0.00578738,0.0813283,3.02204,0.413226,-3.10999,0.0276925,-0.976668,-0.0616981,-0.20383
candidate_9,angular_groundtruth_frame_id,3,5,[],[],-0.0299205,-0.0046611,0.0809977,3.01751,0.412314,-3.13178,0.0174863,-0.976868,-0.0616895,-0.204005
candidate_10,angular_groundtruth_frame_id,3,5,[],[],-0.0289039,-0.0035737,0.0807939,3.02483,0.415809,-3.10647,0.0291965,-0.976436,-0.0607033,-0.205024
candidate_11,angular_groundtruth_frame_id,3,5,[],[],0.0186676,0.00293411,0.0838188,3.02127,-0.0347923,-2.99932,0.0698929,-0.99559,-0.0587293,0.0215926
candidate_12,angular_groundtruth_frame_id,3,5,[],[],0.0213188,0.00140561,0.0836856,3.03053,-0.0376036,-3.02696,0.0561453,-0.996703,-0.054326,0.0219198
candidate_13,angular_groundtruth_frame_id,3,5,[],[],0.0221494,0.00119985,0.0837176,3.02274,-0.0402178,-3.03132,0.0538054,-0.996582,-0.058182,0.0233137
candidate_14,angular_groundtruth_frame_id,3,5,[],[],0.0169124,0.00203039,0.0837228,3.00573,-0.0637079,-3.02822,0.0543362,-0.995708,-0.0659365,0.0355678
candidate_15,angular_groundtruth_frame_id,3,5,[],[],0.0199735,-0.000294495,0.0833706,3.00127,-0.0684868,-3.02011,0.0581222,-0.995262,-0.0678621,0.0383426
candidate_16,angular_groundtruth_frame_id,3,5,[],[],0.0556113,0.000677606,0.0867483,2.97872,-0.646406,-3.07415,0.00604409,-0.945414,-0.0664177,0.318973
candidate_17,angular_groundtruth_frame_id,3,5,[],[],0.0571196,0.00124198,0.085628,2.97604,-0.659114,-3.05637,0.0134373,-0.94323,-0.0644204,0.325556
candidate_18,angular_groundtruth_frame_id,3,5,[],[],0.0572123,0.000959846,0.0853127,2.9994,-0.657462,-3.07406,0.008951,-0.944298,-0.0563212,0.324113
candidate_19,angular_groundtruth_frame_id,3,5,[],[],0.0549942,0.000467713,0.0874084,3.03131,-0.666828,-3.0825,0.00984162,-0.943615,-0.0424035,0.328169
candidate_20,angular_groundtruth_frame_id,3,5,[],[],0.0548778,0.000799711,0.0870895,2.99466,-0.661983,-3.08333,0.00362958,-0.943464,-0.0599457,0.325989
candidate_21,angular_groundtruth_frame_id,3,5,[],[],0.0556702,0.000516283,0.0867618,3.00299,-0.647723,-3.09443,0.000270484,-0.945995,-0.0581417,0.318926
candidate_22,angular_groundtruth_frame_id,3,5,[],[],0.0565883,0.00166341,0.0861093,3.00309,-0.63767,-3.114,-0.008621,-0.947534,-0.0613892,0.313586
candidate_23,angular_groundtruth_frame_id,3,5,[],[],0.0903998,0.00621763,0.0504093,2.85331,-1.03687,-2.90739,0.0297397,-0.862018,-0.0666179,0.5016
candidate_24,angular_groundtruth_frame_id,3,5,[],[],0.0905113,0.00416908,0.0494259,2.93584,-1.02081,-2.94231,0.036415,-0.868618,-0.0408236,0.492453
candidate_25,angular_groundtruth_frame_id,3,5,[],[],0.0894894,0.00313074,0.0506614,2.94741,-1.00871,-2.95664,0.0338205,-0.871966,-0.0400929,0.486748
candidate_26,angular_groundtruth_frame_id,3,5,[],[],0.0896912,0.000982882,0.0503881,2.95762,-0.990335,-2.98934,0.0231133,-0.876951,-0.0446024,0.477946
candidate_27,angular_groundtruth_frame_id,3,5,[],[],0.0927816,-0.000237687,0.0465764,3.00253,-0.963444,-3.031,0.0167209,-0.884485,-0.0359323,0.464883
candidate_28,angular_groundtruth_frame_id,3,5,[],[],0.0894202,0.0029995,0.0506408,3.01191,-0.965482,-3.03262,0.0181018,-0.884191,-0.0320789,0.465671
