Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],0.0757742,1.58848,0.0773486,3.08097,-0.0537561,-1.34158,0.782183,-0.621732,0.00221096,0.0404286
candidate_1,6dmimic_base,3,5,[],[],0.065562,1.58657,0.0775348,3.07166,-0.0647011,-1.33829,0.78276,-0.620501,0.00367843,0.0474595
candidate_2,6dmimic_base,3,5,[],[],0.0572466,1.58451,0.0777409,3.07422,-0.0580619,-1.32633,0.786666,-0.615777,0.00213729,0.0443883
candidate_3,6dmimic_base,3,5,[],[],0.0452027,1.5826,0.0777372,3.07702,-0.0637045,-1.34178,0.781823,-0.621851,0.00487194,0.0450618
candidate_4,6dmimic_base,3,5,[],[],0.0332418,1.58079,0.0773942,3.04351,-0.0616677,-1.33064,0.784467,-0.617464,-0.00602411,0.057558
candidate_5,6dmimic_base,3,5,[],[],0.0257106,1.57782,0.0778746,3.06293,-0.0680678,-1.32433,0.786774,-0.61505,0.00265331,0.0518983
candidate_6,6dmimic_base,3,5,[],[],0.0150304,1.57729,0.0781054,3.07434,-0.0616677,-1.32319,0.787555,-0.614555,0.00366514,0.0454439
candidate_7,6dmimic_base,3,5,[],[],0.0064918,1.57412,0.0783016,3.06573,-0.0868005,-1.31505,0.789188,-0.611447,0.011161,0.0564851
candidate_8,6dmimic_base,3,5,[],[],0.0005936,1.57402,0.0787878,3.09684,-0.0547283,-1.32308,0.788177,-0.614433,0.00784236,0.0344534
candidate_9,6dmimic_base,3,5,[],[],-0.0142736,1.57302,0.0784843,3.08109,-0.0610865,-1.30993,0.791775,-0.6093,0.00579169,0.0425711
candidate_10,6dmimic_base,3,5,[],[],-0.0288504,1.56954,0.078642,3.01718,-0.0114686,-1.32545,0.78656,-0.61435,-0.0337381,0.0525291
