Name, Parent Frame, X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
object_pose_0,camera_link,-0.0325521,-0.045264,0.549026,-2.67492,-0.317075,-2.51686,-0.329971,0.902993,-0.264476,-0.0759971
