Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,angular_groundtruth_frame_id,3,5,[],[],-0.00140614,-0.00487433,0.0944027,3.0856,-0.109561,1.66911,0.671375,0.738566,0.0574627,-0.0217882
candidate_1,angular_groundtruth_frame_id,3,5,[],[],0.000916187,-0.0054391,0.0941329,3.08058,-0.102472,1.67839,0.668039,0.741739,0.0568649,-0.0177401
candidate_2,angular_groundtruth_frame_id,3,5,[],[],0.00106903,-0.00504869,0.0942746,3.08378,-0.0923334,1.65705,0.675944,0.734941,0.0524602,-0.0144787
candidate_3,angular_groundtruth_frame_id,3,5,[],[],0.00842704,-0.00848449,0.094969,3.05368,-0.111297,2.14071,0.48075,0.873995,0.065153,-0.027702
candidate_4,angular_groundtruth_frame_id,3,5,[],[],0.00855113,-0.00877547,0.0947815,3.04959,-0.105317,2.14044,0.480881,0.874003,0.0655196,-0.0240893
candidate_5,angular_groundtruth_frame_id,3,5,[],[],0.00794306,-0.00989253,0.0949051,3.06058,-0.102459,2.11884,0.490144,0.869198,0.060306,-0.0248288
candidate_6,angular_groundtruth_frame_id,3,5,[],[],0.0186111,-0.0090498,0.0941549,3.01296,-0.0823918,2.63784,0.25106,0.964964,0.0724361,-0.0237973
candidate_7,angular_groundtruth_frame_id,3,5,[],[],0.0142444,-0.00784893,0.0944606,3.01849,-0.0959723,2.6247,0.257652,0.963093,0.071637,-0.0305839
candidate_8,angular_groundtruth_frame_id,3,5,[],[],0.0149027,-0.00778031,0.0945158,3.01628,-0.0891855,2.61296,0.263174,0.96169,0.0720023,-0.0266037
candidate_9,angular_groundtruth_frame_id,3,5,[],[],0.0187377,-0.00243389,0.0945739,2.98454,-0.0923936,-3.04652,0.0437034,-0.994902,-0.0760854,0.0497097
candidate_10,angular_groundtruth_frame_id,3,5,[],[],0.0191236,-0.00110276,0.0947482,2.99532,-0.0787419,-3.034,0.050714,-0.995267,-0.0707999,0.043125
candidate_11,angular_groundtruth_frame_id,3,5,[],[],0.0227231,0.000206303,0.0947729,2.99627,-0.0506903,-3.02176,0.0578672,-0.995362,-0.0709291,0.0295759
candidate_12,angular_groundtruth_frame_id,3,5,[],[],0.0142557,-0.0130328,0.102476,2.63252,-0.0603995,-2.55884,0.270604,-0.928749,-0.23268,0.100291
candidate_13,angular_groundtruth_frame_id,3,5,[],[],0.0146911,0.00818335,0.0950811,3.02511,-0.0343324,-2.53278,0.298223,-0.952566,-0.0503899,0.0337932
candidate_14,angular_groundtruth_frame_id,3,5,[],[],0.004287,-0.0658587,0.121864,1.54202,-0.139199,-2.64444,0.122684,-0.686076,-0.681558,0.222995
candidate_15,angular_groundtruth_frame_id,3,5,[],[],-0.00287336,-0.00286058,0.0944956,3.08995,-0.149796,1.65102,0.677475,0.731279,0.0696493,-0.037513
candidate_16,angular_groundtruth_frame_id,3,5,[],[],-0.00462331,-0.0013833,0.0945909,3.0868,-0.145741,1.63777,0.682423,0.726812,0.0696663,-0.034494
candidate_17,angular_groundtruth_frame_id,3,5,[],[],-0.00510302,-0.0029893,0.0945914,3.0855,-0.138118,1.67306,0.66962,0.738964,0.0669832,-0.0324593
candidate_18,angular_groundtruth_frame_id,3,5,[],[],0.00761376,-0.00755824,0.0950278,3.03404,-0.114481,2.16823,0.468973,0.879728,0.0741472,-0.025397
candidate_19,angular_groundtruth_frame_id,3,5,[],[],0.0098791,-0.00926735,0.0943203,3.02382,-0.109236,2.17335,0.466773,0.880738,0.0773778,-0.0208819
candidate_20,angular_groundtruth_frame_id,3,5,[],[],0.00810089,-0.00870773,0.0946925,3.03935,-0.0887773,2.16288,0.470983,0.879548,0.0658886,-0.0151191
candidate_21,angular_groundtruth_frame_id,3,5,[],[],0.0158949,-0.00769806,0.0942554,3.00235,-0.0846936,2.66346,0.23887,0.96764,0.0775244,-0.0245731
candidate_22,angular_groundtruth_frame_id,3,5,[],[],0.0112179,-0.0058668,0.0945381,3.01194,-0.0875993,2.64756,0.246514,0.965988,0.0734401,-0.0265424
candidate_23,angular_groundtruth_frame_id,3,5,[],[],0.018079,-0.00814635,0.0940872,3.00561,-0.0673893,2.63839,0.250455,0.965159,0.0741309,-0.0156479
candidate_24,angular_groundtruth_frame_id,3,5,[],[],0.0221912,-0.00450235,0.0944229,2.99817,-0.0697845,-3.08502,0.0256946,-0.996495,-0.0705938,0.0368068
candidate_25,angular_groundtruth_frame_id,3,5,[],[],0.0127235,-0.0009578,0.0955768,3.00527,-0.101101,-3.09266,0.0209365,-0.996189,-0.066768,0.0520605
candidate_26,angular_groundtruth_frame_id,3,5,[],[],0.0180494,-0.0029488,0.0949667,3.01878,-0.0725177,-3.08999,0.0235087,-0.997185,-0.0603741,0.0377527
candidate_27,angular_groundtruth_frame_id,3,5,[],[],0.0169964,0.00649568,0.0953453,2.99531,-0.0356446,-2.57248,0.278686,-0.957434,-0.0651375,0.0375707
candidate_28,angular_groundtruth_frame_id,3,5,[],[],0.0128424,0.00837699,0.0959462,2.99226,-0.0149602,-2.55648,0.287057,-0.954976,-0.0692726,0.0286551
candidate_29,angular_groundtruth_frame_id,3,5,[],[],0.0165076,0.00822487,0.0959273,3.01478,-0.0189891,-2.55296,0.288916,-0.955208,-0.0578902,0.0274489
