Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],-0.123634,1.53649,0.195409,3.06689,-0.0566656,-1.73009,0.647089,-0.760974,-0.0100484,0.045757
candidate_1,6dmimic_base,3,5,[],[],-0.123413,1.53752,0.195492,3.07215,-0.0587181,-1.72688,0.648381,-0.759959,-0.00730919,0.0448463
candidate_2,6dmimic_base,3,5,[],[],-0.122464,1.5371,0.195641,3.07303,-0.0534821,-1.73212,0.646524,-0.761655,-0.00879052,0.0425542
candidate_3,6dmimic_base,3,5,[],[],-0.123238,1.5373,0.195569,3.07352,-0.052859,-1.74034,0.64341,-0.76431,-0.00897562,0.0421193
candidate_4,6dmimic_base,3,5,[],[],-0.125096,1.53705,0.195243,3.06704,-0.0604634,-1.73934,0.643474,-0.763965,-0.0089776,0.0471097
candidate_5,6dmimic_base,3,5,[],[],-0.119056,1.5379,0.195813,3.07851,-0.0579694,-1.74969,0.639825,-0.767327,-0.00562092,0.0424393
candidate_6,6dmimic_base,3,5,[],[],-0.118963,1.5326,0.194482,3.07116,-0.0316655,-2.14476,0.477189,-0.877953,-0.0233596,0.0307273
candidate_7,6dmimic_base,3,5,[],[],-0.119879,1.5322,0.19446,3.07116,-0.0336604,-2.13529,0.481304,-0.875685,-0.0227327,0.0317105
candidate_8,6dmimic_base,3,5,[],[],-0.119878,1.53289,0.194351,3.05956,-0.0297945,-2.15349,0.473209,-0.87987,-0.0290384,0.032546
candidate_9,6dmimic_base,3,5,[],[],-0.120612,1.5326,0.194402,3.06168,-0.0359032,-2.14501,0.476837,-0.877901,-0.02651,0.034843
candidate_10,6dmimic_base,3,5,[],[],-0.120011,1.53434,0.194354,3.04784,-0.0378981,-2.1475,0.47544,-0.878296,-0.0321548,0.0389757
candidate_11,6dmimic_base,3,5,[],[],-0.115825,1.5289,0.195329,3.07689,0.00598473,-2.64156,0.247385,-0.968373,-0.0320791,0.00510499
candidate_12,6dmimic_base,3,5,[],[],-0.116623,1.529,0.194977,3.0724,-0.0068574,-2.63906,0.248365,-0.968043,-0.0326499,0.0119186
candidate_13,6dmimic_base,3,5,[],[],-0.116572,1.52902,0.194808,3.07278,-0.0210679,-2.64181,0.24679,-0.968401,-0.0307276,0.0187076
candidate_14,6dmimic_base,3,5,[],[],-0.120048,1.5287,0.194393,3.07427,-0.0337843,-2.62448,0.254956,-0.966219,-0.0282134,0.0249241
candidate_15,6dmimic_base,3,5,[],[],-0.116153,1.52909,0.194963,3.08749,-0.0263039,-2.61949,0.257636,-0.965774,-0.0227375,0.019682
candidate_16,6dmimic_base,3,5,[],[],-0.117361,1.5289,0.194863,3.08624,-0.0225654,-2.62709,0.254006,-0.966741,-0.0238905,0.0179469
candidate_17,6dmimic_base,3,5,[],[],-0.114563,1.52994,0.195335,3.08051,-0.00947539,-2.62049,0.257351,-0.965824,-0.0282875,0.0124427
