Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],-0.124673,1.54262,0.193555,3.06767,-0.0488692,-1.04184,0.866062,-0.497972,0.00279088,0.0441949
candidate_1,6dmimic_base,3,5,[],[],-0.122605,1.54037,0.194016,3.05981,-0.0643276,-1.05779,0.861533,-0.505034,0.00712495,0.0514881
candidate_2,6dmimic_base,3,5,[],[],-0.123571,1.54057,0.194061,3.05308,-0.06146,-1.05069,0.863215,-0.501959,0.00437861,0.0536518
candidate_3,6dmimic_base,3,5,[],[],-0.13546,1.54207,0.194638,3.04572,-0.0645772,-0.574962,0.956922,-0.284548,0.0173436,0.0550688
candidate_4,6dmimic_base,3,5,[],[],-0.133783,1.54212,0.194781,3.04851,-0.0698132,-0.569908,0.957595,-0.282196,0.0203851,0.0544218
candidate_5,6dmimic_base,3,5,[],[],-0.131465,1.54238,0.195028,3.0542,-0.0624584,-0.575959,0.95705,-0.284914,0.0175096,0.0507217
candidate_6,6dmimic_base,3,5,[],[],-0.132064,1.54221,0.195191,3.06294,-0.0595733,-0.576425,0.957254,-0.285016,0.017361,0.0461385
candidate_7,6dmimic_base,3,5,[],[],-0.13698,1.53799,0.194697,3.04859,-0.0832766,-0.0430101,0.997781,-0.0233961,0.040573,0.0473272
candidate_8,6dmimic_base,3,5,[],[],-0.134166,1.53904,0.194797,3.06829,-0.0735534,-0.0519864,0.99828,-0.0273021,0.0357796,0.0375615
candidate_9,6dmimic_base,3,5,[],[],-0.13879,1.53819,0.194706,3.07446,-0.0566656,-0.0367689,0.998849,-0.0193163,0.0276915,0.0340638
candidate_10,6dmimic_base,3,5,[],[],-0.137237,1.53258,0.194734,3.037,-0.0734277,0.444935,0.973789,0.218315,0.0472779,0.0428639
candidate_11,6dmimic_base,3,5,[],[],-0.141503,1.53082,0.194844,3.03862,-0.0452546,0.430847,0.975591,0.212286,0.0330714,0.045432
candidate_12,6dmimic_base,3,5,[],[],-0.138647,1.53166,0.194886,3.05283,-0.058095,0.430473,0.975827,0.212019,0.0378171,0.0371276
candidate_13,6dmimic_base,3,5,[],[],-0.132398,1.52535,0.195123,3.03899,-0.0856451,0.911311,0.896935,0.437098,0.0609354,0.0271904
candidate_14,6dmimic_base,3,5,[],[],-0.133129,1.52338,0.195094,3.07564,-0.0826536,0.892612,0.901376,0.429805,0.0514661,0.0118904
candidate_15,6dmimic_base,3,5,[],[],-0.131829,1.52364,0.195218,3.06972,-0.0910748,0.872823,0.905442,0.420497,0.0564001,0.0132999
