Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,angular_groundtruth_frame_id,3,5,[],[],-0.00145042,-0.00424743,0.0937598,3.03368,-0.0817476,1.71614,0.65407,0.753409,0.0674483,0.00436361
candidate_1,angular_groundtruth_frame_id,3,5,[],[],-0.00252962,-0.00141421,0.0942942,3.02631,-0.0977346,1.70068,0.659962,0.747503,0.0754139,0.0013121
candidate_2,angular_groundtruth_frame_id,3,5,[],[],-0.0017139,-0.00196233,0.0943425,3.01935,-0.0946303,1.7077,0.657303,0.749668,0.0770135,0.00450415
candidate_3,angular_groundtruth_frame_id,3,5,[],[],0.00868822,-0.00782204,0.0949982,3.00052,-0.07865,2.18403,0.461656,0.883389,0.0805713,-0.00236386
candidate_4,angular_groundtruth_frame_id,3,5,[],[],0.00711706,-0.00724412,0.095117,3.00322,-0.0836525,2.18932,0.45942,0.884546,0.0805089,-0.00541529
candidate_5,angular_groundtruth_frame_id,3,5,[],[],0.00487135,-0.00662359,0.0953222,3.00902,-0.0765782,2.18294,0.462082,0.883539,0.0763445,-0.00336634
candidate_6,angular_groundtruth_frame_id,3,5,[],[],0.00548264,-0.00670008,0.0954995,3.01777,-0.0737171,2.18234,0.462273,0.883815,0.0718245,-0.00409894
candidate_7,angular_groundtruth_frame_id,3,5,[],[],0.0116185,-0.00463425,0.0952607,3.00246,-0.072524,2.71634,0.212843,0.973943,0.0755323,-0.0206929
candidate_8,angular_groundtruth_frame_id,3,5,[],[],0.00862241,-0.00455463,0.095277,3.02209,-0.0632241,2.70693,0.216976,0.97384,0.0650836,-0.0179387
candidate_9,angular_groundtruth_frame_id,3,5,[],[],0.0132173,-0.00549343,0.095284,3.02847,-0.0456546,2.72134,0.209457,0.975917,0.0600291,-0.0104987
candidate_10,angular_groundtruth_frame_id,3,5,[],[],0.0138826,0.00025614,0.0955457,3.00133,-0.0423943,-3.08043,0.0290112,-0.996897,-0.0693784,0.0232758
candidate_11,angular_groundtruth_frame_id,3,5,[],[],0.0184775,0.000272917,0.0957886,3.00255,-0.0147436,-3.0955,0.0224768,-0.997304,-0.0692769,0.00895278
candidate_12,angular_groundtruth_frame_id,3,5,[],[],0.0155235,0.000566747,0.0957566,3.01674,-0.0275891,-3.09541,0.0221827,-0.997711,-0.0620462,0.0152039
candidate_13,angular_groundtruth_frame_id,3,5,[],[],0.0121075,0.00871152,0.0961991,3.02108,-0.0419248,-2.61497,0.258529,-0.963899,-0.0526836,0.0358715
candidate_14,angular_groundtruth_frame_id,3,5,[],[],0.0135244,0.010261,0.0962693,3.05692,-0.039275,-2.63367,0.25016,-0.96708,-0.0360276,0.0296202
candidate_15,angular_groundtruth_frame_id,3,5,[],[],0.0122232,0.0105037,0.0963643,3.05013,-0.0480722,-2.65324,0.240367,-0.969308,-0.0385403,0.0343448
