Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],-0.0956726,1.46594,0.131135,-2.85798,1.3823,-0.846858,-0.658398,0.395551,0.530551,0.358563
candidate_1,6dmimic_base,3,5,[],[],-0.092938,1.46723,0.130421,-2.94587,1.37956,-0.907072,-0.662841,0.392255,0.536272,0.345238
candidate_2,6dmimic_base,3,5,[],[],-0.0912536,1.46721,0.127335,-2.95272,1.36946,-0.895603,-0.669283,0.387649,0.535939,0.338465
candidate_3,6dmimic_base,3,5,[],[],-0.0880065,1.46895,0.127929,-2.87044,1.35425,-0.809957,-0.676395,0.382091,0.529086,0.341416
candidate_4,6dmimic_base,3,5,[],[],-0.0917264,1.46754,0.126121,-2.82731,1.34203,-0.752736,-0.683632,0.374806,0.526088,0.339704
candidate_5,6dmimic_base,3,5,[],[],-0.0916289,1.46819,0.13136,-2.92791,1.36123,-0.845612,-0.677172,0.378271,0.536581,0.33231
candidate_6,6dmimic_base,3,5,[],[],-0.0986859,1.49486,0.169335,3.10506,0.845612,-1.14469,0.77054,-0.487529,-0.353893,-0.208194
candidate_7,6dmimic_base,3,5,[],[],-0.101682,1.49374,0.169162,3.12788,0.837508,-1.11713,0.776203,-0.481805,-0.348134,-0.210181
candidate_8,6dmimic_base,3,5,[],[],-0.0988438,1.49441,0.167561,2.67347,0.807091,-1.12038,0.806255,-0.398187,-0.436927,-0.0222625
candidate_9,6dmimic_base,3,5,[],[],-0.0998577,1.49449,0.167588,1.34091,0.787767,-1.09432,0.646444,-0.0417064,-0.580076,0.493846
candidate_10,6dmimic_base,3,5,[],[],-0.102223,1.49358,0.167384,3.10033,0.783403,-1.11838,0.787493,-0.48354,-0.33366,-0.186318
candidate_11,6dmimic_base,3,5,[],[],-0.0971593,1.49525,0.166978,3.10157,0.773181,-1.1306,0.785994,-0.489667,-0.32824,-0.186276
candidate_12,6dmimic_base,3,5,[],[],-0.107827,1.5341,0.189283,3.11978,0.137881,-1.15179,0.837071,-0.542631,-0.0636978,-0.0283852
candidate_13,6dmimic_base,3,5,[],[],-0.11045,1.53343,0.189142,3.10905,0.13065,-1.14942,0.838025,-0.54147,-0.0636088,-0.0218546
candidate_14,6dmimic_base,3,5,[],[],-0.109743,1.5338,0.188941,3.09261,0.133924,-1.13295,0.842534,-0.533915,-0.0695571,-0.0152796
