Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],-0.120089,1.54155,0.193809,3.08624,-0.0948709,-1.06004,0.860834,-0.50592,0.0269222,0.0478114
candidate_1,6dmimic_base,3,5,[],[],-0.119892,1.54069,0.193922,3.08063,-0.098735,-1.05705,0.861342,-0.504709,0.027245,0.0511584
candidate_2,6dmimic_base,3,5,[],[],-0.116851,1.54156,0.193978,3.08362,-0.0913802,-1.04682,0.86419,-0.500253,0.0250722,0.0478946
candidate_3,6dmimic_base,3,5,[],[],-0.133554,1.5433,0.194987,3.04011,-0.0251834,-0.40392,0.978209,-0.200941,0.00214693,0.0522053
candidate_4,6dmimic_base,3,5,[],[],-0.139113,1.54225,0.194972,3.03775,-0.00847706,-0.404044,0.97829,-0.200594,-0.00626699,0.0516936
candidate_5,6dmimic_base,3,5,[],[],-0.132065,1.54291,0.195307,3.05258,-0.014097,-0.410824,0.977919,-0.204071,-0.00218123,0.044991
candidate_6,6dmimic_base,3,5,[],[],-0.135009,1.53714,0.194266,3.07465,-0.0557266,0.101229,0.99782,0.0496138,0.029501,0.032002
candidate_7,6dmimic_base,3,5,[],[],-0.134381,1.53686,0.194335,3.06748,-0.0534333,0.0925025,0.997934,0.0451979,0.0283788,0.0357595
candidate_8,6dmimic_base,3,5,[],[],-0.131929,1.53746,0.194522,3.06782,-0.0593412,0.0979706,0.997735,0.0478182,0.0314154,0.0353645
candidate_9,6dmimic_base,3,5,[],[],-0.136439,1.53249,0.194833,3.06118,-0.0754227,0.410028,0.97788,0.201788,0.0450599,0.0316547
candidate_10,6dmimic_base,3,5,[],[],-0.132664,1.53385,0.194861,3.0844,-0.0710209,0.391626,0.980068,0.193366,0.0403699,0.0211236
candidate_11,6dmimic_base,3,5,[],[],-0.139603,1.53198,0.194872,3.08437,-0.039893,0.398932,0.97969,0.197466,0.025209,0.0240841
candidate_12,6dmimic_base,3,5,[],[],-0.187103,1.75569,0.289996,-1.68449,-0.370759,0.634801,-0.658425,-0.345467,0.0735724,0.664617
candidate_13,6dmimic_base,3,5,[],[],-0.198023,1.79148,0.30748,-2.46166,-0.413893,0.575835,-0.865216,-0.327687,-0.0930728,0.367912
candidate_14,6dmimic_base,3,5,[],[],-0.195684,1.79246,0.307602,-2.46116,-0.416511,0.566609,-0.866263,-0.324056,-0.0958726,0.367946
