Name, Parent Frame, X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
object_pose_0,camera_link,0.00499643,0.0231368,0.558788,-2.71623,0.422223,2.46869,0.357288,0.887577,-0.262443,0.125202
